id, duration, avgHeartRate, maxHeartRate, dateOfTraining, elevation, uphill, downhill, length_2d, length_3d, moving_time, stopped_time
Rider2, 8380, 121.58, 156, 2012-10-14 09:57:53, 1253.64, 626.12, 627.52, 45425.87, 45489.8, 8261.0, 119.0
Rider2, 4161, 104.36, 128, 2013-05-05 09:08:23, 204.68, 149.64, 55.04, 15146.61, 15226.93, 2508.0, 1653.0
Rider2, 11610, 127.35, 158, 2012-12-24 10:35:15, 1366.92, 681.66, 685.26, 49479.68, 49578.82, 10483.0, 1127.0
Rider2, 5324, 114.18, 154, 2014-10-20 13:58:06, 401.4, 211.1, 190.3, 22673.43, 22712.58, 4505.0, 819.0
Rider2, 2, 106.5, 107, 2012-09-02 09:12:20, 0.0, 0.0, 0.0, 13.22, 13.22, 2.0, 0.0
Rider2, 7051, 137.02, 160, 2014-01-21 13:36:00, 526.4, 258.0, 268.4, 46060.98, 46080.23, 6976.0, 75.0
Rider2, 4592, 113.75, 150, 2013-09-12 14:25:18, 664.96, 335.68, 329.28, 24826.55, 24864.44, 4526.0, 66.0
Rider2, 11202, 129.02, 164, 2013-05-04 08:28:42, 2200.2, 1100.8, 1099.4, 46821.05, 47003.97, 10744.0, 458.0
Rider2, 9051, 112.7, 158, 2012-09-27 11:34:53, 929.6, 469.2, 460.4, 50295.1, 50337.77, 8896.0, 155.0
Rider2, 19943, 135.47, 168, 2014-07-20 05:36:11, 672.88, 340.34, 332.54, 90805.38, 90840.68, 11548.0, 8395.0
Rider2, 11527, 110.85, 139, 2013-04-25 14:06:59, 475.76, 287.08, 188.68, 39394.75, 39464.57, 8076.0, 3451.0
Rider2, 27301, 137.16, 176, 2014-01-26 05:16:15, 29.64, 15.82, 13.82, 7139.54, 7147.65, 2979.0, 24322.0
Rider2, 8043, 128.98, 165, 2014-03-12 14:50:58, 903.6, 428.0, 475.6, 29068.04, 29184.55, 7123.0, 920.0
Rider2, 3593, 106.67, 153, 2014-08-22 13:11:30, 407.2, 203.2, 204.0, 18354.42, 18373.12, 3479.0, 114.0
Rider2, 14145, 104.06, 137, 2014-05-21 13:59:18, 798.08, 438.74, 359.34, 36018.26, 36084.32, 7426.0, 6719.0
Rider2, 7765, 122.36, 161, 2014-07-07 14:09:12, 1294.0, 650.3, 643.7, 30535.4, 30650.25, 7455.0, 310.0
Rider2, 17338, 136.02, 167, 2014-08-10 06:51:30, 1238.84, 615.12, 623.72, 92218.04, 92280.14, 12246.0, 5092.0
Rider2, 10833, 113.07, 169, 2012-09-26 11:28:09, 1263.12, 710.96, 552.16, 50980.88, 51062.66, 10013.0, 820.0
Rider2, 3704, 118.51, 155, 2012-10-20 05:45:18, 395.6, 201.4, 194.2, 17901.0, 17930.51, 3373.0, 331.0
Rider2, 7007, 123.44, 158, 2014-09-18 13:53:33, 804.12, 400.76, 403.36, 26430.54, 26510.78, 6617.0, 390.0
Rider2, 6479, 139.76, 177, 2013-10-05 10:53:59, 1142.8, 609.8, 533.0, 9782.09, 9940.06, 4343.0, 2136.0
Rider2, 6382, 97.26, 113, 2015-01-26 15:09:17, 125.8, 31.6, 94.2, 11491.57, 11509.69, 6139.0, 243.0
Rider2, 11933, 144.5, 168, 2013-05-12 07:51:59, 2078.84, 1035.62, 1043.22, 47609.16, 47747.82, 10492.0, 1441.0
Rider2, 6000, 98.61, 140, 2012-10-03 14:15:11, 645.52, 324.86, 320.66, 24281.25, 24324.88, 5421.0, 579.0
Rider2, 6185, 116.51, 158, 2013-06-12 14:02:12, 939.28, 480.84, 458.44, 27456.38, 27525.74, 5559.0, 626.0
Rider2, 2405, 111.7, 145, 2013-06-07 16:22:28, 401.2, 198.8, 202.4, 11947.41, 11971.47, 2331.0, 74.0
Rider2, 6795, 117.11, 154, 2014-04-23 12:05:27, 719.76, 359.88, 359.88, 36578.92, 36614.23, 6402.0, 393.0
Rider2, 4869, 113.31, 146, 2014-08-24 09:09:10, 711.36, 358.28, 353.08, 29240.04, 29272.64, 4851.0, 18.0
Rider2, 10833, 113.07, 169, 2012-09-26 11:28:09, 1263.12, 710.96, 552.16, 50980.88, 51062.66, 10013.0, 820.0
Rider2, 4918, 124.62, 152, 2013-04-20 10:07:28, 918.76, 456.08, 462.68, 21941.48, 22010.42, 4898.0, 20.0
Rider2, 5925, 110.69, 141, 2014-03-16 10:10:58, 316.64, 157.62, 159.02, 31983.97, 31999.59, 5850.0, 75.0
Rider2, 3327, 119.62, 163, 2013-02-26 17:12:12, 713.92, 350.16, 363.76, 16522.8, 16557.3, 3140.0, 187.0
Rider2, 3426, 113.23, 137, 2014-04-19 12:36:09, 79.24, 49.72, 29.52, 18851.89, 18885.22, 3219.0, 207.0
Rider2, 6055, 117.23, 150, 2013-02-19 10:34:33, 751.8, 370.8, 381.0, 22547.09, 22612.44, 4824.0, 1231.0
Rider2, 4290, 123.23, 147, 2014-02-18 12:55:09, 674.12, 329.46, 344.66, 7106.84, 7207.3, 3770.0, 520.0
Rider2, 10702, 121.45, 152, 2013-05-02 08:23:59, 1507.48, 752.94, 754.54, 52108.3, 52193.29, 9222.0, 1480.0
Rider2, 11906, 131.63, 158, 2014-03-08 12:30:28, 2068.84, 1027.42, 1041.42, 66851.18, 66962.38, 11821.0, 85.0
Rider2, 5402, 134.91, 161, 2014-01-20 13:41:18, 248.8, 121.0, 127.8, 35321.97, 35331.38, 5377.0, 25.0
Rider2, 3572, 123.92, 161, 2014-08-01 16:05:24, 348.6, 176.4, 172.2, 19919.18, 19937.11, 3055.0, 517.0
Rider2, 3164, 118.17, 163, 2013-09-20 13:21:28, 260.56, 137.48, 123.08, 16147.48, 16164.1, 3046.0, 118.0
Rider2, 1519, 98.08, 132, 2012-09-30 08:23:06, 67.2, 36.4, 30.8, 3003.66, 3011.43, 692.0, 827.0
Rider2, 3075, 166.56, 176, 2012-10-21 10:26:45, 607.36, 304.88, 302.48, 9062.84, 9131.54, 2902.0, 173.0
Rider2, 8027, 126.39, 162, 2014-09-09 13:58:35, 1420.92, 709.16, 711.76, 34513.69, 34625.25, 7836.0, 191.0
Rider2, 8975, 116.5, 146, 2014-06-28 12:38:49, 828.12, 430.56, 397.56, 47382.97, 47423.88, 8221.0, 754.0
Rider2, 9107, 83.94, 140, 2013-09-03 14:28:13, 360.0, 184.2, 175.8, 37798.02, 37815.92, 8225.0, 882.0
Rider2, 14086, 119.56, 157, 2013-09-01 09:11:30, 1541.6, 769.1, 772.5, 100229.0, 100292.26, 13671.0, 415.0
Rider2, 5368, 123.49, 163, 2014-04-16 14:34:56, 662.36, 331.08, 331.28, 23803.01, 23873.39, 5170.0, 198.0
Rider2, 11893, 130.24, 171, 2014-04-21 08:37:24, 640.72, 326.96, 313.76, 33605.06, 33662.14, 9839.0, 2054.0
Rider2, 9110, 118.31, 151, 2014-06-25 10:36:48, 2066.4, 1018.9, 1047.5, 42767.16, 42908.37, 9078.0, 32.0
Rider2, 6, 79.2, 80, 2012-10-11 14:36:22, 4.0, 4.0, 0.0, 32.54, 33.53, 6.0, 0.0
Rider2, 4438, 128.89, 155, 2014-10-18 10:25:17, 520.52, 257.96, 262.56, 32688.17, 32707.39, 4433.0, 5.0
Rider2, 8235, 114.73, 149, 2013-11-01 08:43:57, 1152.16, 573.38, 578.78, 42375.47, 42451.48, 8008.0, 227.0
Rider2, 8195, 119.05, 169, 2013-05-03 09:25:04, 1337.88, 671.44, 666.44, 34943.34, 35044.88, 7730.0, 465.0
Rider2, 2292, 100.1, 140, 2012-09-21 13:30:53, 149.0, 78.6, 70.4, 11385.44, 11390.71, 2044.0, 248.0
Rider2, 15663, 120.99, 164, 2013-06-23 07:19:14, 1556.32, 785.06, 771.26, 70272.98, 70373.67, 13206.0, 2457.0
Rider2, 6811, 122.24, 156, 2013-07-10 14:59:16, 919.68, 447.74, 471.94, 28828.69, 28906.01, 6589.0, 222.0
Rider2, 7994, 138.52, 172, 2014-04-12 09:34:07, 1169.28, 584.94, 584.34, 19357.34, 19486.08, 5829.0, 2165.0
Rider2, 9416, 117.29, 153, 2013-07-28 05:45:47, 742.6, 367.8, 374.8, 50046.36, 50086.19, 8914.0, 502.0
Rider2, 4107, 156.44, 175, 2012-09-22 11:24:21, 617.08, 311.74, 305.34, 11127.91, 11193.04, 3306.0, 801.0
Rider2, 7756, 125.28, 161, 2014-03-18 14:57:20, 1446.24, 723.32, 722.92, 33123.37, 33232.91, 7537.0, 219.0
Rider2, 4107, 156.44, 175, 2012-09-22 11:24:21, 617.08, 311.74, 305.34, 11127.91, 11193.04, 3306.0, 801.0
Rider2, 1703, 122.12, 160, 2014-07-19 17:23:48, 229.2, 112.0, 117.2, 11223.77, 11233.42, 1627.0, 76.0
Rider2, 6736, 128.2, 158, 2014-02-12 14:24:40, 653.8, 315.2, 338.6, 39772.47, 39803.18, 6693.0, 43.0
Rider2, 12125, 107.43, 155, 2013-10-31 10:39:11, 1168.8, 577.0, 591.8, 50625.18, 50700.19, 10365.0, 1760.0
Rider2, 9522, 97.39, 151, 2013-07-09 14:49:08, 844.44, 406.22, 438.22, 31989.15, 32056.44, 8414.0, 1108.0
Rider2, 8804, 125.21, 166, 2013-06-28 13:29:27, 2005.8, 1019.8, 986.0, 33119.72, 33282.69, 8137.0, 667.0
Rider2, 4061, 112.69, 150, 2014-06-13 13:19:46, 410.12, 210.76, 199.36, 20341.97, 20366.51, 3943.0, 118.0
Rider2, 6075, 131.2, 167, 2013-02-04 11:07:25, 1347.2, 670.9, 676.3, 24349.78, 24458.55, 5982.0, 93.0
Rider2, 6860, 129.33, 171, 2013-02-23 09:50:56, 1760.04, 876.22, 883.82, 32185.72, 32289.63, 6695.0, 165.0
Rider2, 8191, 161.01, 175, 2012-09-28 13:18:45, 653.6, 320.1, 333.5, 32325.1, 32359.08, 5380.0, 2811.0
Rider2, 7330, 116.14, 162, 2013-05-22 14:06:41, 798.08, 395.44, 402.64, 33080.79, 33134.81, 7154.0, 176.0
Rider2, 5519, 116.9, 157, 2013-08-28 14:06:10, 844.6, 421.4, 423.2, 25920.13, 25983.91, 5383.0, 136.0
Rider2, 3645, 120.63, 164, 2013-03-29 15:43:05, 658.0, 324.2, 333.8, 18153.76, 18188.82, 3601.0, 44.0
Rider2, 9288, 111.22, 148, 2014-05-24 14:36:35, 782.52, 398.56, 383.96, 46451.34, 46523.13, 8821.0, 467.0
Rider2, 6266, 109.87, 147, 2012-10-18 14:05:47, 882.6, 416.8, 465.8, 28533.98, 28592.36, 6131.0, 135.0
Rider2, 9784, 148.93, 178, 2013-04-01 08:10:46, 1236.8, 616.0, 620.8, 26443.2, 26563.56, 7433.0, 2351.0
Rider2, 12451, 86.05, 119, 2014-04-28 08:53:56, 626.8, 310.7, 316.1, 39269.59, 39318.38, 10576.0, 1875.0
Rider2, 6523, 128.03, 168, 2013-07-11 15:31:06, 1122.92, 564.46, 558.46, 25875.38, 25973.95, 5984.0, 539.0
Rider2, 6350, 118.11, 161, 2013-04-16 14:12:51, 966.4, 474.4, 492.0, 29046.32, 29123.44, 6162.0, 188.0
Rider2, 82218, 108.6, 129, 2014-12-09 17:49:34, 484.68, 220.14, 264.54, 14611.07, 14716.98, 8230.0, 73988.0
Rider2, 5794, 85.14, 132, 2013-07-08 14:58:25, 213.6, 97.6, 116.0, 21461.26, 21475.53, 5027.0, 767.0
Rider2, 6328, 104.21, 147, 2014-09-17 13:54:29, 797.36, 394.08, 403.28, 28775.09, 28823.19, 6180.0, 148.0
Rider2, 8102, 128.44, 168, 2013-09-04 14:06:26, 1326.32, 636.86, 689.46, 31411.84, 31603.85, 7875.0, 227.0
Rider2, 2270, 97.09, 117, 2012-10-02 14:12:42, 56.2, 38.9, 17.3, 12227.46, 12233.88, 2166.0, 104.0
Rider2, 4909, 108.92, 135, 2014-03-09 08:06:39, 148.36, 75.98, 72.38, 23361.67, 23370.47, 4327.0, 582.0
Rider2, 5424, 110.16, 121, 2014-02-07 14:08:26, 268.92, 140.86, 128.06, 9720.11, 9779.86, 5093.0, 331.0
Rider2, 8636, 110.5, 142, 2013-07-13 11:24:00, 284.0, 140.9, 143.1, 38454.91, 38473.47, 6842.0, 1794.0
Rider2, 13037, 148.58, 172, 2012-09-30 09:02:28, 2284.76, 1143.48, 1141.28, 54578.19, 54756.2, 12622.0, 415.0
Rider2, 6495, 119.78, 150, 2014-06-11 15:39:42, 883.32, 440.56, 442.76, 28756.18, 28818.37, 6430.0, 65.0
Rider2, 6520, 122.24, 154, 2013-05-18 12:35:28, 823.84, 414.42, 409.42, 35381.48, 35427.79, 6356.0, 164.0
Rider2, 12338, 80.99, 132, 2014-04-26 11:08:39, 533.4, 267.6, 265.8, 42676.42, 42713.17, 11046.0, 1292.0
Rider2, 9057, 128.79, 165, 2012-09-11 14:11:49, 1506.8, 747.2, 759.6, 37513.31, 37632.55, 8538.0, 519.0
Rider2, 14909, 130.82, 168, 2013-03-09 09:15:31, 1040.4, 520.8, 519.6, 101036.13, 101084.0, 14138.0, 771.0
Rider2, 10229, 130.75, 159, 2014-02-01 09:56:30, 1154.76, 563.68, 591.08, 20716.59, 20883.87, 10146.0, 83.0
Rider2, 9052, 127.83, 166, 2014-09-07 08:38:05, 1262.36, 630.48, 631.88, 58991.29, 59052.31, 8988.0, 64.0
Rider2, 4902, 115.67, 153, 2014-07-21 14:20:11, 483.4, 290.8, 192.6, 23785.31, 23832.78, 4758.0, 144.0
Rider2, 6514, 108.56, 164, 2014-06-20 09:14:54, 356.6, 184.0, 172.6, 27938.2, 27957.84, 5473.0, 1041.0
Rider2, 9166, 103.95, 140, 2013-07-17 14:06:31, 222.16, 101.68, 120.48, 48214.15, 48233.27, 8592.0, 574.0
Rider2, 23786, 143.95, 166, 2013-09-21 06:32:06, 5212.6, 2613.8, 2598.8, 83501.49, 84010.68, 22504.0, 1282.0
Rider2, 8217, 109.16, 153, 2013-05-01 08:29:30, 751.8, 372.3, 379.5, 40276.12, 40338.02, 7834.0, 383.0
Rider2, 8022, 119.21, 154, 2013-08-22 14:05:21, 1155.88, 575.94, 579.94, 32972.04, 33069.54, 7844.0, 178.0
Rider2, 7213, 128.13, 153, 2012-11-17 09:52:39, 449.84, 223.52, 226.32, 43211.26, 43230.16, 6593.0, 620.0
Rider2, 9252, 148.59, 173, 2013-09-07 11:27:37, 1303.56, 648.68, 654.88, 32146.72, 32302.36, 6107.0, 3145.0
Rider2, 8280, 129.11, 164, 2013-04-07 10:57:47, 1318.2, 653.9, 664.3, 51045.86, 51109.42, 8241.0, 39.0
Rider2, 2270, 97.09, 117, 2012-10-02 14:12:42, 56.2, 38.9, 17.3, 12227.46, 12233.88, 2166.0, 104.0
Rider2, 10156, 110.42, 135, 2013-06-16 06:11:55, 103.6, 46.0, 57.6, 60386.95, 60391.87, 8580.0, 1576.0
Rider2, 1519, 98.08, 132, 2012-09-30 08:23:06, 67.2, 36.4, 30.8, 3003.66, 3011.43, 692.0, 827.0
Rider2, 3736, 106.35, 139, 2013-06-29 04:40:11, 363.64, 184.62, 179.02, 19166.58, 19199.74, 3614.0, 122.0
Rider2, 5143, 149.43, 172, 2014-05-17 06:17:14, 834.6, 425.1, 409.5, 9387.65, 9505.86, 3956.0, 1187.0
Rider2, 10305, 118.76, 151, 2014-10-12 09:01:45, 1201.88, 600.04, 601.84, 72265.04, 72311.75, 10255.0, 50.0
Rider2, 11956, 124.42, 159, 2013-06-22 09:38:27, 829.6, 410.4, 419.2, 57196.85, 57253.16, 10451.0, 1505.0
Rider2, 6582, 119.31, 149, 2012-11-18 11:46:21, 811.2, 404.0, 407.2, 40513.87, 40550.21, 6571.0, 11.0
Rider2, 12156, 125.09, 150, 2014-08-03 06:57:48, 1154.08, 578.04, 576.04, 78643.95, 78688.35, 10354.0, 1802.0
Rider2, 6, 79.2, 80, 2012-10-11 14:36:22, 4.0, 4.0, 0.0, 32.54, 33.53, 6.0, 0.0
Rider2, 7471, 130.72, 169, 2014-09-14 08:26:35, 795.2, 423.6, 371.6, 45113.94, 45167.11, 7136.0, 335.0
Rider2, 8068, 121.79, 168, 2013-08-29 14:07:58, 1484.52, 744.36, 740.16, 35047.04, 35153.97, 7670.0, 398.0
Rider2, 7861, 98.56, 138, 2012-09-18 13:18:12, 535.44, 266.02, 269.42, 35815.45, 35845.91, 7111.0, 750.0
Rider2, 38041, 122.05, 158, 2013-07-20 03:57:58, 2945.68, 1474.64, 1471.04, 131070.99, 131384.45, 29118.0, 8923.0
Rider2, 10283, 111.42, 143, 2014-05-25 05:45:39, 1326.72, 659.56, 667.16, 50022.8, 50103.64, 9578.0, 705.0
Rider2, 4509, 113.78, 161, 2013-06-08 07:39:28, 279.96, 130.68, 149.28, 22969.36, 22986.39, 4050.0, 459.0
Rider2, 8133, 125.71, 164, 2014-09-15 14:02:30, 1500.8, 771.6, 729.2, 34550.17, 34672.15, 7787.0, 346.0
Rider2, 4823, 127.37, 161, 2013-03-01 15:58:42, 1146.48, 561.14, 585.34, 25622.51, 25675.07, 4735.0, 88.0
Rider2, 10038, 117.32, 151, 2014-05-05 14:04:27, 835.12, 414.26, 420.86, 57990.92, 58034.19, 9668.0, 370.0
Rider2, 14114, 123.81, 161, 2012-05-02 07:42:51, 1911.8, 1010.6, 901.2, 68947.75, 69078.53, 12597.0, 1517.0
Rider2, 3486, 117.67, 155, 2012-10-11 14:36:46, 338.6, 176.2, 162.4, 17812.97, 17835.61, 3381.0, 105.0
Rider2, 14312, 137.04, 168, 2014-09-27 08:02:38, 1540.8, 777.2, 763.6, 51931.21, 52212.08, 10200.0, 4112.0
Rider2, 8516, 109.22, 145, 2014-08-28 13:58:43, 770.92, 416.36, 354.56, 47249.49, 47285.76, 8194.0, 322.0
Rider2, 5077, 121.08, 157, 2012-09-10 14:01:40, 728.68, 372.14, 356.54, 22082.96, 22135.26, 4831.0, 246.0
Rider2, 10063, 113.0, 169, 2013-06-25 09:06:36, 1078.8, 539.8, 539.0, 46099.6, 46161.63, 9205.0, 858.0
Rider2, 9251, 105.74, 160, 2014-05-02 09:01:39, 846.68, 422.04, 424.64, 44008.87, 44077.83, 8742.0, 509.0
Rider2, 3075, 166.56, 176, 2012-10-21 10:26:45, 607.36, 304.88, 302.48, 9062.84, 9131.54, 2902.0, 173.0
Rider2, 3569, 101.62, 131, 2013-05-09 14:01:32, 199.96, 104.88, 95.08, 16980.28, 16989.59, 2841.0, 728.0
Rider2, 2923, 119.95, 157, 2012-09-19 13:56:26, 391.2, 194.0, 197.2, 16942.93, 16959.56, 2861.0, 62.0
Rider2, 7273, 120.86, 157, 2014-06-18 14:12:20, 873.44, 435.62, 437.82, 29596.58, 29651.4, 5817.0, 1456.0
Rider2, 19098, 94.42, 150, 2012-09-09 09:19:18, 531.56, 266.08, 265.48, 63468.41, 63510.26, 13692.0, 5406.0
Rider2, 6422, 117.9, 144, 2013-10-21 10:58:06, 558.68, 286.64, 272.04, 43901.55, 43935.18, 6397.0, 25.0
Rider2, 6342, 124.7, 173, 2013-04-04 14:10:44, 1296.8, 649.8, 647.0, 30611.72, 30685.32, 6212.0, 130.0
Rider2, 19098, 94.42, 150, 2012-09-09 09:19:18, 531.56, 266.08, 265.48, 63468.41, 63510.26, 13692.0, 5406.0
Rider2, 10316, 84.91, 119, 2014-07-27 09:07:54, 349.44, 184.72, 164.72, 40617.07, 40637.7, 7930.0, 2386.0
Rider2, 6999, 121.28, 157, 2014-04-03 14:28:48, 1074.24, 532.12, 542.12, 27697.52, 27812.78, 6766.0, 233.0
Rider2, 3085, 133.67, 171, 2013-01-31 15:42:25, 737.2, 372.8, 364.4, 3967.41, 4125.65, 3005.0, 80.0
Rider2, 3682, 120.7, 161, 2014-05-18 08:59:54, 604.8, 299.0, 305.8, 19979.66, 20029.52, 3555.0, 127.0
Rider2, 4951, 127.06, 163, 2012-11-27 13:41:11, 720.0, 360.4, 359.6, 27756.56, 27791.62, 4834.0, 117.0
Rider2, 7930, 121.19, 168, 2014-07-24 15:25:32, 1216.8, 613.2, 603.6, 40025.5, 40117.49, 7741.0, 189.0
Rider2, 7149, 109.75, 157, 2014-04-13 09:11:40, 918.56, 459.88, 458.68, 35948.65, 36003.49, 7092.0, 57.0
Rider2, 5923, 123.86, 157, 2012-10-13 12:32:08, 771.2, 388.9, 382.3, 28038.1, 28086.78, 5272.0, 651.0
Rider2, 9899, 103.21, 128, 2014-08-08 12:51:12, 62.72, 49.96, 12.76, 12074.58, 12079.55, 2144.0, 7755.0
Rider2, 8380, 121.58, 156, 2012-10-14 09:57:53, 1253.64, 626.12, 627.52, 45425.87, 45489.8, 8261.0, 119.0
Rider2, 4140, 125.37, 162, 2013-11-30 10:10:40, 789.0, 393.6, 395.4, 19279.14, 19328.02, 3836.0, 304.0
Rider2, 5191, 124.85, 161, 2013-11-03 08:38:30, 1011.92, 505.46, 506.46, 27506.16, 27561.64, 5074.0, 117.0
Rider2, 22961, 118.95, 161, 2012-09-16 08:32:28, 2625.68, 1309.94, 1315.74, 104097.26, 104301.18, 16249.0, 6712.0
Rider2, 6101, 129.65, 164, 2013-03-30 09:46:23, 1159.2, 577.3, 581.9, 30625.26, 30692.56, 5674.0, 427.0
Rider2, 5361, 114.05, 147, 2014-04-14 14:16:32, 708.64, 365.62, 343.02, 24121.6, 24178.38, 5199.0, 162.0
Rider2, 77, 82.04, 88, 2012-09-09 09:17:52, 6.2, 4.4, 1.8, 154.08, 157.44, 48.0, 29.0
Rider2, 6144, 120.34, 154, 2014-10-31 10:43:26, 1047.52, 528.56, 518.96, 29202.4, 29270.04, 5882.0, 262.0
Rider2, 6146, 115.5, 157, 2014-07-16 15:23:20, 773.4, 381.8, 391.6, 29875.71, 29920.79, 5945.0, 201.0
Rider2, 8454, 129.01, 171, 2012-05-13 09:36:10, 1347.6, 679.1, 668.5, 39643.46, 39697.06, 8121.0, 333.0
Rider2, 8551, 135.61, 175, 2013-04-21 12:15:56, 1099.08, 548.64, 550.44, 16927.9, 17057.28, 5671.0, 2880.0
Rider2, 16971, 135.75, 172, 2013-06-15 05:26:02, 1047.4, 515.2, 532.2, 122984.81, 123026.89, 15493.0, 1478.0
Rider2, 7328, 137.01, 171, 2014-02-24 15:05:49, 1512.56, 756.08, 756.48, 34277.77, 34364.22, 7178.0, 150.0
Rider2, 3807, 112.99, 166, 2012-10-30 12:47:43, 645.8, 322.2, 323.6, 20033.95, 20063.63, 3774.0, 33.0
Rider2, 9999, 155.74, 174, 2012-09-01 11:06:13, 1320.28, 665.34, 654.94, 31890.96, 31989.0, 6561.0, 3438.0
Rider2, 5378, 106.34, 141, 2014-05-07 14:41:49, 461.6, 246.2, 215.4, 27155.9, 27183.77, 5101.0, 277.0
Rider2, 6169, 112.11, 161, 2013-05-08 14:03:42, 825.76, 407.28, 418.48, 25827.91, 25900.23, 5991.0, 178.0
Rider2, 8017, 147.75, 175, 2014-09-26 13:15:22, 672.24, 331.52, 340.72, 37111.89, 37153.79, 6490.0, 1527.0
Rider2, 6826, 124.57, 168, 2013-03-20 15:05:22, 1416.4, 688.0, 728.4, 28718.21, 28841.31, 5820.0, 1006.0
Rider2, 4965, 114.47, 151, 2013-09-10 14:06:47, 751.56, 389.08, 362.48, 25654.34, 25707.81, 4838.0, 127.0
Rider2, 90667, 105.74, 128, 2014-12-08 15:23:53, 414.48, 189.54, 224.94, 8507.42, 8682.28, 4632.0, 86035.0
Rider2, 9368, 129.33, 154, 2013-01-12 10:34:02, 464.56, 224.68, 239.88, 44085.11, 44107.54, 9185.0, 183.0
Rider2, 9240, 107.95, 145, 2013-05-29 14:01:55, 735.92, 368.76, 367.16, 48701.62, 48744.74, 8658.0, 582.0
Rider2, 6600, 123.78, 161, 2014-05-14 13:57:40, 1156.44, 523.92, 632.52, 30683.5, 30761.83, 6550.0, 50.0
Rider2, 7304, 75.78, 112, 2013-07-16 14:27:13, 150.4, 68.2, 82.2, 24839.14, 24851.06, 6176.0, 1128.0
Rider2, 8130, 128.46, 169, 2012-10-31 10:55:20, 1671.72, 837.06, 834.66, 38571.24, 38678.68, 7713.0, 417.0
Rider2, 10566, 131.64, 171, 2012-11-24 10:15:11, 2115.92, 1059.76, 1056.16, 52030.93, 52165.02, 10310.0, 256.0
Rider2, 3384, 126.56, 163, 2013-01-30 15:25:11, 724.96, 361.78, 363.18, 4227.79, 4396.2, 3223.0, 161.0
Rider2, 14578, 128.78, 162, 2013-02-17 09:58:05, 2361.36, 1200.38, 1160.98, 48200.94, 48371.18, 13069.0, 1509.0
Rider2, 8031, 113.67, 154, 2015-01-24 13:43:43, 736.96, 368.48, 368.48, 14218.56, 14312.51, 7791.0, 240.0
Rider2, 6121, 134.69, 171, 2014-05-03 08:16:21, 1099.24, 551.02, 548.22, 28858.06, 28919.77, 5184.0, 937.0
Rider2, 5268, 118.13, 158, 2012-12-06 15:41:44, 969.12, 484.76, 484.36, 13296.88, 13698.85, 4832.0, 436.0
Rider2, 9272, 113.22, 140, 2012-11-25 10:28:28, 520.76, 256.68, 264.08, 46265.13, 46293.0, 7841.0, 1431.0
