id, duration, avgHeartRate, maxHeartRate, dateOfTraining, elevation, uphill, downhill, length_2d, length_3d, moving_time, stopped_time
Rider6, 5439, 119.17, 168, 2014-06-11 17:22:55, 1288.12, 644.46, 643.66, 41992.18, 42054.05, 5309.0, 130.0
Rider6, 22338, 134.45, 165, 2014-08-16 07:58:03, 7326.58, 3601.89, 3724.69, 195802.81, 196249.28, 21840.0, 498.0
Rider6, 4225, 141.01, 166, 2014-07-20 04:57:15, 1043.16, 941.28, 101.88, 6816.46, 6951.97, 4105.0, 120.0
Rider6, 3655, 134.24, 155, 2014-08-01 17:05:29, 386.26, 193.18, 193.08, 11227.77, 11249.43, 3587.0, 68.0
Rider6, 11989, 117.54, 169, 2014-07-23 15:15:25, 2549.92, 1276.11, 1273.81, 44502.68, 44690.96, 10433.0, 1556.0
Rider6, 2240, 144.54, 155, 2015-02-04 19:25:02, 103.48, 51.74, 51.74, 7152.65, 7154.27, 2208.0, 32.0
Rider6, 5086, 151.94, 164, 2014-08-30 14:38:50, 626.7, 313.0, 313.7, 16120.07, 16193.56, 4808.0, 278.0
Rider6, 7222, 132.73, 162, 2015-01-24 12:06:59, 1131.62, 565.81, 565.81, 56834.36, 56863.73, 7176.0, 46.0
Rider6, 11552, 136.18, 170, 2014-09-28 09:06:53, 4595.42, 2297.66, 2297.76, 93134.25, 93459.52, 10635.0, 917.0
Rider6, 4090, 135.61, 179, 2014-09-25 16:18:26, 108.78, 56.29, 52.49, 10469.68, 10470.89, 3321.0, 769.0
Rider6, 2428, 145.37, 169, 2014-08-06 17:36:30, 203.44, 102.37, 101.07, 8323.38, 8329.15, 2260.0, 168.0
Rider6, 5265, 142.25, 174, 2014-07-28 17:33:56, 852.78, 425.79, 426.99, 16091.36, 16143.41, 4759.0, 506.0
Rider6, 6030, 120.19, 168, 2014-05-14 16:31:06, 3115.0, 1557.4, 1557.6, 33467.29, 33763.92, 5897.0, 133.0
Rider6, 25827, 119.7, 158, 2014-08-24 10:46:03, 4325.6, 2162.8, 2162.8, 72566.91, 72911.32, 10155.0, 15672.0
Rider6, 11861, 128.33, 156, 2014-06-15 08:59:03, 4355.58, 2178.99, 2176.59, 109610.22, 109847.36, 11559.0, 302.0
Rider6, 4690, 138.96, 164, 2014-07-18 18:03:59, 499.92, 252.41, 247.51, 8860.54, 8892.09, 3425.0, 1265.0
