id, duration, avgHeartRate, maxHeartRate, dateOfTraining, elevation, uphill, downhill, length_2d, length_3d, moving_time, stopped_time
Rider3, 6279, 132.76, 162, 2012-07-24 14:03:07, 1632.04, 815.02, 817.02, 30041.07, 30185.75, 6055.0, 224.0
Rider3, 13017, 135.07, 169, 2014-05-01 08:15:51, 2312.8, 1155.8, 1157.0, 45307.35, 45584.4, 10263.0, 2754.0
Rider3, 7989, 137.03, 164, 2014-04-13 07:38:20, 1688.16, 844.68, 843.48, 45847.18, 45979.54, 7849.0, 140.0
Rider3, 5503, 131.29, 164, 2014-05-28 14:54:51, 1737.94, 875.77, 862.17, 18392.92, 18545.22, 4991.0, 512.0
Rider3, 3865, 138.65, 157, 2014-01-26 09:25:31, 195.84, 97.52, 98.32, 11966.15, 11970.09, 3726.0, 139.0
Rider3, 14871, 116.87, 161, 2012-03-27 13:45:51, 2866.92, 1427.16, 1439.76, 93034.13, 93161.94, 13877.0, 994.0
Rider3, 34324, 121.8, 164, 2011-07-06 08:20:17, 3063.56, 1548.48, 1515.08, 86478.1, 86628.69, 12965.0, 21359.0
Rider3, 13117, 122.07, 173, 2011-08-15 06:54:28, 3004.32, 1513.06, 1491.26, 56565.19, 56761.7, 11939.0, 1178.0
Rider3, 11285, 128.45, 176, 2012-04-01 08:41:41, 3899.4, 1952.1, 1947.3, 75832.01, 75996.77, 11047.0, 238.0
Rider3, 7388, 137.9, 168, 2014-03-23 08:11:10, 1632.44, 823.12, 809.32, 45815.21, 45917.66, 7105.0, 283.0
Rider3, 7644, 130.08, 167, 2011-09-28 13:55:57, 2293.52, 1151.16, 1142.36, 46438.23, 46778.37, 6466.0, 1178.0
Rider3, 6839, 132.52, 167, 2012-06-07 16:11:35, 1374.96, 705.28, 669.68, 26106.39, 26259.18, 6327.0, 512.0
Rider3, 6698, 138.9, 164, 2014-08-22 13:49:52, 1743.36, 869.98, 873.38, 23306.26, 23492.21, 6415.0, 283.0
Rider3, 6966, 129.75, 168, 2013-09-10 15:03:16, 1092.92, 649.26, 443.66, 27359.35, 27470.23, 6443.0, 523.0
Rider3, 2585, 86.41, 122, 2014-04-23 13:13:27, 27.8, 14.8, 13.0, 3210.69, 3219.96, 1178.0, 1407.0
Rider3, 7341, 136.22, 172, 2011-08-03 08:42:44, 1902.44, 985.72, 916.72, 28026.93, 28169.75, 6533.0, 808.0
Rider3, 6728, 143.71, 176, 2012-12-28 09:36:05, 2475.08, 1236.44, 1238.64, 34112.82, 34273.25, 6542.0, 186.0
Rider3, 11051, 132.56, 209, 2014-07-20 06:35:10, 2726.06, 1362.03, 1364.03, 82433.46, 82538.92, 10694.0, 357.0
Rider3, 10754, 132.32, 159, 2012-12-25 09:01:51, 3663.9, 1831.25, 1832.65, 49731.94, 49979.43, 10572.0, 182.0
Rider3, 7844, 134.58, 173, 2013-09-01 07:59:28, 2404.72, 1203.66, 1201.06, 38687.74, 38857.88, 7692.0, 152.0
Rider3, 7606, 126.19, 169, 2012-03-02 13:05:02, 1733.92, 902.76, 831.16, 46518.11, 46600.02, 6915.0, 691.0
Rider3, 7927, 129.56, 163, 2012-07-15 09:33:54, 1679.84, 840.42, 839.42, 39203.34, 39296.62, 7126.0, 801.0
Rider3, 8903, 123.61, 168, 2014-05-27 13:36:01, 3006.9, 1503.3, 1503.6, 57616.32, 57809.67, 8616.0, 287.0
Rider3, 7218, 140.92, 184, 2012-08-11 09:17:55, 1964.84, 986.12, 978.72, 44527.58, 44650.7, 7068.0, 150.0
Rider3, 15173, 131.99, 175, 2012-02-26 10:17:03, 2436.96, 1217.28, 1219.68, 110731.91, 110824.19, 13954.0, 1219.0
Rider3, 9783, 136.67, 221, 2011-08-23 06:17:25, 2474.48, 1271.34, 1203.14, 44628.33, 44808.12, 9370.0, 413.0
Rider3, 5707, 130.92, 159, 2012-04-14 09:54:29, 1544.36, 768.38, 775.98, 26159.65, 26259.43, 5443.0, 264.0
Rider3, 6119, 127.6, 162, 2012-05-31 13:42:54, 1262.76, 640.38, 622.38, 24067.79, 24184.13, 5695.0, 424.0
Rider3, 8667, 124.55, 167, 2012-03-08 14:28:34, 1918.24, 979.72, 938.52, 48593.45, 48700.57, 7780.0, 887.0
Rider3, 2543, 124.69, 156, 2012-12-11 15:37:57, 787.9, 394.3, 393.6, 4174.83, 4297.91, 2499.0, 44.0
Rider3, 4446, 119.46, 175, 2014-07-15 13:51:34, 1041.46, 523.28, 518.18, 17412.01, 17507.61, 3732.0, 714.0
Rider3, 7178, 134.09, 185, 2012-04-18 13:42:30, 1940.24, 918.82, 1021.42, 45167.3, 45279.67, 6828.0, 350.0
Rider3, 9066, 122.08, 152, 2012-12-15 09:30:17, 2901.64, 1451.02, 1450.62, 45530.87, 45690.01, 8911.0, 155.0
Rider3, 8135, 130.4, 171, 2011-08-10 09:18:47, 2515.72, 1268.06, 1247.66, 41773.88, 41904.78, 7427.0, 708.0
Rider3, 3514, 113.45, 166, 2012-12-18 15:26:04, 853.1, 430.3, 422.8, 5052.64, 5181.78, 3329.0, 185.0
Rider3, 4597, 143.52, 178, 2013-11-23 11:44:08, 1186.36, 593.08, 593.28, 11458.84, 11572.08, 4572.0, 25.0
Rider3, 6280, 128.94, 161, 2012-05-24 15:32:29, 1125.56, 581.88, 543.68, 21706.9, 21795.96, 5421.0, 859.0
Rider3, 330022, 130.13, 167, 2013-03-05 14:33:41, 1610.48, 793.64, 816.84, 31279.5, 31535.03, 5643.0, 324379.0
Rider3, 4418, 131.78, 168, 2012-07-18 15:20:21, 1070.88, 545.44, 525.44, 20659.07, 20733.81, 4237.0, 181.0
Rider3, 9154, 121.64, 168, 2014-03-12 14:32:42, 1778.48, 888.84, 889.64, 31634.67, 31831.62, 8164.0, 990.0
Rider3, 4635, 136.68, 172, 2014-08-26 14:54:21, 1042.28, 520.64, 521.64, 19616.22, 19710.66, 4252.0, 383.0
Rider3, 9182, 126.86, 171, 2014-08-19 14:06:55, 2137.28, 1069.34, 1067.94, 37512.27, 37692.17, 8889.0, 293.0
Rider3, 9390, 138.18, 211, 2015-01-31 09:29:06, 2184.72, 1082.01, 1102.71, 28638.95, 28796.03, 8404.0, 986.0
Rider3, 7022, 110.61, 176, 2012-12-16 08:29:40, 1528.52, 754.96, 773.56, 7289.03, 7498.62, 4952.0, 2070.0
Rider3, 8528, 134.64, 165, 2014-04-07 08:37:06, 2467.84, 1233.42, 1234.42, 40322.86, 40498.36, 8061.0, 467.0
Rider3, 12032, 125.92, 186, 2013-04-17 13:02:49, 5132.32, 2571.06, 2561.26, 72180.5, 72570.79, 10903.0, 1129.0
Rider3, 6557, 132.42, 166, 2013-08-22 13:48:59, 1659.28, 831.84, 827.44, 30277.5, 30407.73, 6004.0, 553.0
Rider3, 15373, 128.13, 165, 2013-01-27 09:53:46, 3709.96, 1853.68, 1856.28, 105262.74, 105409.56, 14699.0, 674.0
Rider3, 5730, 147.01, 179, 2011-08-18 15:00:08, 2012.48, 1033.94, 978.54, 32046.11, 32154.07, 5229.0, 501.0
Rider3, 9058, 138.06, 171, 2012-05-14 13:02:23, 1454.64, 732.62, 722.02, 76195.39, 76242.28, 8834.0, 224.0
Rider3, 8821, 130.47, 163, 2013-06-27 12:03:39, 2434.2, 1225.9, 1208.3, 33713.89, 33943.5, 7940.0, 881.0
Rider3, 10523, 132.56, 163, 2013-08-06 06:36:56, 2841.96, 1424.38, 1417.58, 40589.79, 40871.73, 10073.0, 450.0
Rider3, 6667, 113.67, 209, 2014-01-15 14:51:41, 1145.78, 571.44, 574.34, 24884.08, 24950.45, 5605.0, 1062.0
Rider3, 10752, 93.19, 94, 2013-07-22 14:10:09, 2805.36, 1408.08, 1397.28, 42213.79, 42490.33, 9983.0, 769.0
Rider3, 10693, 125.39, 159, 2012-06-19 14:34:51, 2174.68, 1108.84, 1065.84, 40411.72, 40595.54, 9942.0, 751.0
Rider3, 7734, 131.58, 169, 2011-08-05 14:22:26, 381.2, 198.6, 182.6, 11306.78, 11343.15, 2279.0, 5455.0
Rider3, 5780, 127.0, 217, 2013-05-23 13:52:42, 1863.72, 931.36, 932.36, 23748.94, 23890.66, 5344.0, 436.0
Rider3, 3244, 145.67, 181, 2012-11-01 05:50:07, 721.9, 359.7, 362.2, 8709.72, 8758.3, 3166.0, 78.0
Rider3, 9556, 145.81, 208, 2011-08-31 14:12:04, 2019.72, 1006.86, 1012.86, 72983.07, 73059.99, 8986.0, 570.0
Rider3, 451645, 125.46, 166, 2012-02-19 08:54:28, 2692.72, 1464.66, 1228.06, 61940.71, 62293.49, 9801.0, 441844.0
Rider3, 5217, 134.69, 169, 2012-05-15 09:23:27, 1639.08, 812.74, 826.34, 33426.06, 33502.27, 4959.0, 258.0
Rider3, 23058, 142.39, 176, 2012-07-01 06:58:20, 4006.28, 1968.24, 2038.04, 151497.9, 151632.79, 16364.0, 6694.0
Rider3, 13712, 158.9, 179, 2011-08-21 07:59:36, 4817.68, 2417.84, 2399.84, 63127.31, 63460.55, 13494.0, 218.0
Rider3, 7335, 131.36, 168, 2012-06-11 15:45:55, 1696.4, 857.9, 838.5, 27205.86, 27340.19, 6250.0, 1085.0
Rider3, 3516, 6.49, 237, 2013-01-17 15:23:09, 974.12, 488.01, 486.11, 5114.45, 5260.66, 3418.0, 98.0
Rider3, 6299, 140.96, 188, 2011-09-08 12:56:52, 2455.56, 1245.48, 1210.08, 41243.4, 41345.04, 6180.0, 119.0
Rider3, 15163, 127.08, 180, 2011-07-31 08:16:47, 2223.52, 1108.16, 1115.36, 111991.12, 112061.4, 14326.0, 837.0
Rider3, 163587, 64.91, 66, 2012-09-01 16:56:11, 153.8, 99.8, 54.0, 8395.43, 8430.26, 1293.0, 162294.0
Rider3, 9773, 126.03, 162, 2011-10-02 08:56:43, 1654.16, 826.78, 827.38, 71164.04, 71219.68, 9333.0, 440.0
Rider3, 75750, 135.17, 173, 2013-01-11 12:59:33, 2419.94, 1206.57, 1213.37, 82278.62, 82359.79, 9716.0, 66034.0
Rider3, 8774, 153.53, 176, 2012-08-05 08:03:27, 2074.12, 1039.06, 1035.06, 65588.12, 65698.62, 8502.0, 272.0
Rider3, 8947, 125.29, 168, 2012-07-10 15:29:48, 1704.88, 863.94, 840.94, 55358.06, 55426.51, 8116.0, 831.0
Rider3, 10396, 159.6, 206, 2014-07-26 08:00:10, 6498.96, 3250.23, 3248.73, 43985.89, 44807.27, 9546.0, 850.0
Rider3, 7135, 135.61, 232, 2013-05-28 15:01:06, 1856.62, 933.41, 923.21, 27207.04, 27327.9, 6702.0, 433.0
Rider3, 87610, 130.93, 158, 2012-09-08 07:56:38, 4015.52, 2019.36, 1996.16, 58463.5, 58816.87, 13087.0, 74523.0
Rider3, 4484, 130.63, 159, 2012-12-16 12:21:40, 1506.94, 753.37, 753.57, 23632.91, 23716.7, 4453.0, 31.0
Rider3, 3502, 122.92, 167, 2012-06-02 10:20:50, 597.12, 297.46, 299.66, 20828.22, 20854.12, 3424.0, 78.0
Rider3, 15516, 126.78, 181, 2013-02-20 09:47:05, 3307.92, 1656.06, 1651.86, 61011.88, 61215.46, 12160.0, 3356.0
Rider3, 13183, 165.77, 184, 2011-08-06 09:04:19, 3382.88, 1688.54, 1694.34, 62134.68, 62327.67, 12855.0, 328.0
Rider3, 5970, 134.82, 181, 2014-09-13 09:19:31, 1477.8, 736.0, 741.8, 28140.57, 28231.39, 4958.0, 1012.0
Rider3, 5286, 128.79, 164, 2014-04-30 14:31:17, 1510.56, 755.88, 754.68, 28682.98, 28778.61, 5028.0, 258.0
Rider3, 11103, 110.87, 172, 2013-04-23 12:54:00, 2513.92, 1263.56, 1250.36, 37896.38, 38120.28, 9391.0, 1712.0
Rider3, 9350, 123.7, 239, 2014-08-30 11:40:11, 2988.26, 1497.68, 1490.58, 65637.02, 65776.7, 9003.0, 347.0
Rider3, 4987, 116.78, 151, 2012-10-29 14:24:03, 955.58, 515.79, 439.79, 9063.2, 9157.73, 4788.0, 199.0
Rider3, 7252, 111.07, 160, 2013-01-21 15:44:58, 146.38, 74.64, 71.74, 8910.28, 8913.69, 2961.0, 4291.0
Rider3, 9025, 138.03, 243, 2013-07-21 07:23:34, 1889.2, 943.5, 945.7, 66370.51, 66457.97, 9025.0, 0.0
Rider3, 13311, 129.89, 166, 2013-02-10 09:57:02, 3314.76, 1658.38, 1656.38, 88872.75, 89006.09, 11883.0, 1428.0
Rider3, 10706, 109.32, 159, 2012-03-18 10:22:48, 2046.0, 1021.0, 1025.0, 73044.71, 73105.0, 10287.0, 419.0
Rider3, 4111, 115.41, 153, 2012-10-19 15:13:17, 1024.22, 511.41, 512.81, 17047.18, 17123.4, 3412.0, 699.0
Rider3, 9720, 139.39, 174, 2014-08-16 08:29:47, 2088.12, 1043.56, 1044.56, 53643.35, 53774.16, 9383.0, 337.0
Rider3, 6290, 124.11, 170, 2014-03-05 15:02:20, 1299.64, 641.72, 657.92, 32237.38, 32328.85, 6146.0, 144.0
Rider3, 6667, 122.43, 165, 2014-01-08 13:39:46, 1517.64, 788.32, 729.32, 17795.88, 17923.7, 4346.0, 2321.0
Rider3, 4253, 139.71, 172, 2012-12-24 14:27:38, 1494.26, 745.38, 748.88, 22712.44, 22797.89, 4122.0, 131.0
Rider3, 5803, 122.69, 187, 2014-07-21 13:48:04, 1993.16, 996.83, 996.33, 27606.82, 27769.31, 5363.0, 440.0
Rider3, 4331, 130.79, 172, 2011-10-04 13:58:54, 1223.24, 611.82, 611.42, 23750.07, 23805.43, 4255.0, 76.0
Rider3, 6502, 128.08, 168, 2011-07-12 06:53:14, 1144.28, 599.74, 544.54, 23747.74, 23829.32, 6232.0, 270.0
Rider3, 12027, 137.29, 226, 2011-08-24 06:10:57, 3151.32, 1602.46, 1548.86, 60683.56, 60876.71, 11517.0, 510.0
Rider3, 10256, 135.58, 171, 2012-05-08 11:15:30, 2816.28, 1432.34, 1383.94, 69931.71, 70052.47, 9783.0, 473.0
Rider3, 7131, 129.07, 158, 2013-12-15 10:25:50, 2393.86, 1197.83, 1196.03, 28809.1, 29015.91, 6883.0, 248.0
Rider3, 26487, 114.95, 180, 2012-04-15 08:53:31, 2832.08, 1402.04, 1430.04, 211357.6, 211466.79, 16869.0, 9618.0
Rider3, 6403, 133.69, 170, 2014-04-25 14:35:30, 1829.4, 918.5, 910.9, 26811.58, 26969.14, 6145.0, 258.0
Rider3, 7974, 136.24, 163, 2012-11-14 13:45:58, 1840.52, 914.16, 926.36, 30272.16, 30469.44, 7504.0, 470.0
Rider3, 8460, 130.78, 167, 2014-02-13 13:31:48, 1984.48, 996.34, 988.14, 43562.32, 43692.25, 7696.0, 764.0
Rider3, 4881, 126.13, 160, 2012-10-30 11:04:57, 1741.66, 871.63, 870.03, 27257.75, 27397.93, 4772.0, 109.0
Rider3, 86803, 129.25, 168, 2012-01-21 10:18:39, 3107.68, 1576.14, 1531.54, 48442.93, 48703.36, 12489.0, 74314.0
Rider3, 6821, 126.33, 182, 2013-05-20 14:59:48, 1899.16, 950.13, 949.03, 28120.79, 28250.73, 6633.0, 188.0
Rider3, 10181, 127.73, 159, 2013-03-19 14:36:05, 2363.6, 1197.0, 1166.6, 65651.26, 65791.11, 9405.0, 776.0
Rider3, 10926, 141.7, 171, 2015-01-10 08:11:25, 1594.44, 796.82, 797.62, 76902.33, 76946.9, 10304.0, 622.0
Rider3, 6395, 129.01, 168, 2013-05-02 07:58:01, 2519.04, 1259.02, 1260.02, 43036.35, 43167.05, 6040.0, 355.0
Rider3, 6584, 127.48, 166, 2013-06-06 15:27:19, 1866.48, 932.64, 933.84, 27060.99, 27231.36, 6350.0, 234.0
Rider3, 84577, 134.82, 161, 2013-01-05 09:38:44, 2654.2, 1310.1, 1344.1, 46220.34, 46456.59, 9724.0, 74853.0
Rider3, 7047, 132.69, 169, 2014-03-27 14:00:18, 2031.4, 1012.8, 1018.6, 40184.25, 40310.6, 6708.0, 339.0
Rider3, 8835, 129.9, 157, 2013-01-19 09:47:18, 1510.2, 742.7, 767.5, 25676.58, 25754.83, 8124.0, 711.0
Rider3, 2314, 124.93, 138, 2012-02-27 09:31:23, 169.92, 49.86, 120.06, 18543.92, 18578.64, 2233.0, 81.0
Rider3, 6866, 134.92, 159, 2014-02-22 09:16:09, 1720.52, 862.66, 857.86, 39305.33, 39435.47, 6777.0, 89.0
Rider3, 8791, 134.44, 171, 2012-01-28 09:45:42, 2300.32, 1215.66, 1084.66, 31783.69, 31987.12, 8277.0, 514.0
Rider3, 10297, 124.74, 155, 2013-12-27 09:36:09, 2538.92, 1257.96, 1280.96, 53017.69, 53209.1, 9821.0, 476.0
Rider3, 10907, 112.0, 170, 2012-06-18 15:38:56, 2955.4, 1460.2, 1495.2, 106927.82, 107066.55, 9796.0, 1111.0
Rider3, 6865, 136.32, 166, 2015-01-17 09:40:12, 1879.6, 939.5, 940.1, 35008.46, 35100.4, 6220.0, 645.0
Rider3, 12238, 157.68, 179, 2013-09-15 08:29:53, 3319.48, 1666.54, 1652.94, 73370.07, 73535.76, 12150.0, 88.0
Rider3, 11507, 134.88, 177, 2011-09-11 06:49:56, 2086.2, 1053.3, 1032.9, 72172.75, 72274.93, 9596.0, 1911.0
Rider3, 84821, 125.32, 165, 2014-04-23 14:01:54, 2196.88, 1108.44, 1088.44, 42098.73, 42298.89, 8676.0, 76145.0
Rider3, 7385, 130.19, 166, 2014-02-15 12:00:05, 2489.46, 1243.93, 1245.53, 40610.12, 40756.83, 7250.0, 135.0
Rider3, 11620, 123.41, 161, 2012-03-15 13:52:33, 2059.96, 1033.58, 1026.38, 80520.15, 80613.85, 11030.0, 590.0
Rider3, 5629, 134.08, 168, 2011-07-04 14:31:37, 1365.8, 683.7, 682.1, 24639.17, 24740.66, 5507.0, 122.0
Rider3, 8825, 125.56, 158, 2014-04-02 14:40:30, 2068.84, 1029.62, 1039.22, 36957.74, 37144.56, 8004.0, 821.0
Rider3, 9944, 131.2, 164, 2012-04-11 12:14:36, 3507.68, 1809.24, 1698.44, 67738.96, 67917.56, 9852.0, 92.0
Rider3, 79576, 132.67, 166, 2013-07-16 14:06:15, 2676.76, 1537.78, 1138.98, 30728.44, 31335.03, 7273.0, 72303.0
Rider3, 7719, 132.64, 166, 2013-11-27 12:53:15, 2320.88, 1160.39, 1160.49, 29487.33, 29692.09, 7300.0, 419.0
Rider3, 3505, 118.28, 162, 2012-07-21 09:18:38, 606.8, 313.9, 292.9, 16570.64, 16617.45, 3353.0, 152.0
Rider3, 8045, 128.07, 158, 2014-02-19 13:59:37, 2243.88, 1125.34, 1118.54, 35080.75, 35252.33, 7494.0, 551.0
Rider3, 7860, 132.97, 173, 2012-03-06 14:16:05, 2061.12, 1068.36, 992.76, 45212.4, 45339.96, 7173.0, 687.0
Rider3, 11843, 121.89, 153, 2014-01-04 09:43:01, 1345.32, 682.96, 662.36, 71504.83, 71564.84, 11344.0, 499.0
Rider3, 5325, 132.06, 167, 2014-03-06 14:19:35, 1110.2, 546.9, 563.3, 23344.07, 23447.48, 4949.0, 376.0
Rider3, 12099, 135.75, 172, 2014-05-10 10:09:33, 3479.64, 1754.62, 1725.02, 49430.3, 49738.21, 10480.0, 1619.0
Rider3, 5252, 131.09, 172, 2011-09-30 13:33:30, 1479.36, 782.08, 697.28, 25881.56, 26381.36, 4729.0, 523.0
Rider3, 7680, 110.34, 215, 2013-04-27 09:23:34, 843.92, 421.31, 422.61, 42243.78, 42266.93, 6360.0, 1320.0
Rider3, 6112, 128.93, 166, 2012-05-22 15:07:29, 1634.4, 808.2, 826.2, 25212.99, 25337.38, 5956.0, 156.0
Rider3, 10322, 128.01, 160, 2012-07-26 14:19:34, 2509.52, 1264.96, 1244.56, 46242.41, 46472.1, 9617.0, 705.0
Rider3, 5672, 163.69, 178, 2014-09-21 07:24:39, 1174.0, 1058.4, 115.6, 19676.0, 19758.19, 4605.0, 1067.0
Rider3, 5363, 134.54, 222, 2013-05-29 16:29:42, 1888.28, 943.79, 944.49, 21592.64, 21753.05, 5037.0, 326.0
Rider3, 5511, 127.13, 168, 2014-02-26 14:31:54, 1373.6, 685.3, 688.3, 27560.23, 27660.13, 5095.0, 416.0
Rider3, 13432, 132.01, 208, 2014-06-08 08:09:34, 2784.16, 1390.48, 1393.68, 43233.98, 43518.38, 10877.0, 2555.0
Rider3, 9368, 128.44, 163, 2013-07-11 14:38:23, 2625.12, 1306.36, 1318.76, 38440.48, 38690.33, 9265.0, 103.0
Rider3, 6881, 132.34, 169, 2012-05-17 13:38:12, 1881.2, 944.3, 936.9, 37603.71, 37725.26, 6006.0, 875.0
Rider3, 12811, 123.78, 152, 2012-12-29 10:30:39, 3113.78, 1553.34, 1560.44, 71664.7, 71798.97, 12316.0, 495.0
Rider3, 81863, 133.92, 169, 2012-02-24 14:22:17, 2135.56, 1019.58, 1115.98, 183363.89, 183478.75, 80862.0, 1001.0
Rider3, 5256, 127.39, 165, 2012-11-21 15:59:00, 115.7, 59.3, 56.4, 6293.56, 6296.31, 2114.0, 3142.0
Rider3, 11971, 119.77, 170, 2011-07-13 10:58:38, 2472.48, 1247.74, 1224.74, 51210.42, 51342.99, 10231.0, 1740.0
Rider3, 9194, 124.45, 153, 2012-01-16 10:55:52, 1423.52, 737.16, 686.36, 48424.23, 48488.71, 8108.0, 1086.0
Rider3, 7800, 127.95, 169, 2012-08-02 13:29:26, 2235.6, 1143.5, 1092.1, 44134.6, 44257.67, 7516.0, 284.0
Rider3, 7500, 139.53, 166, 2012-08-13 06:18:08, 1900.44, 954.72, 945.72, 34308.68, 34492.15, 7279.0, 221.0
Rider3, 21776, 119.26, 156, 2012-03-03 08:25:50, 1426.56, 767.68, 658.88, 108266.87, 108328.01, 13694.0, 8082.0
Rider3, 3359, 135.83, 169, 2014-01-25 11:07:33, 773.16, 386.53, 386.63, 9054.39, 9107.44, 3340.0, 19.0
Rider3, 5230, 133.03, 168, 2014-02-20 14:35:46, 1428.16, 694.88, 733.28, 25592.44, 25717.49, 5087.0, 143.0
Rider3, 10563, 128.18, 161, 2014-03-22 10:12:16, 3228.28, 1604.54, 1623.74, 45114.9, 45387.05, 9805.0, 758.0
Rider3, 2764, 110.78, 162, 2014-06-20 14:39:03, 590.42, 295.01, 295.41, 12554.17, 12599.2, 1930.0, 834.0
Rider3, 2485, 121.51, 158, 2012-10-21 09:32:46, 592.78, 289.94, 302.84, 6542.07, 6592.14, 2154.0, 331.0
Rider3, 7398, 112.49, 175, 2011-09-26 14:17:00, 2098.24, 1088.62, 1009.62, 35776.9, 36258.63, 6838.0, 560.0
Rider3, 6928, 166.31, 179, 2012-06-03 10:39:57, 1710.24, 859.52, 850.72, 16080.14, 16271.98, 4740.0, 2188.0
Rider3, 8642, 130.46, 167, 2012-04-19 11:55:38, 2586.44, 1296.42, 1290.02, 57335.95, 57450.09, 8369.0, 273.0
Rider3, 12346, 124.67, 160, 2012-05-23 13:51:12, 2373.16, 1190.28, 1182.88, 56205.56, 56390.46, 11352.0, 994.0
Rider3, 5018, 131.73, 171, 2014-07-16 14:57:38, 1762.86, 877.63, 885.23, 18998.82, 19157.96, 3930.0, 1088.0
