id, duration, avgHeartRate, maxHeartRate, dateOfTraining, elevation, uphill, downhill, length_2d, length_3d, moving_time, stopped_time
Rider5, 5449, 123.22, 164, 2015-02-01 10:20:07, 456.02, 228.26, 227.76, 33489.32, 33513.15, 5222.0, 227.0
Rider5, 4929, 120.13, 183, 2014-08-01 10:07:16, 969.92, 484.36, 485.56, 29499.7, 29557.09, 4856.0, 73.0
Rider5, 6908, 134.52, 180, 2014-02-26 13:18:38, 1533.8, 767.5, 766.3, 44543.13, 44634.68, 6905.0, 3.0
Rider5, 3710, 95.24, 125, 2013-06-04 13:50:06, 167.46, 84.73, 82.73, 16446.48, 16449.2, 3551.0, 159.0
Rider5, 11509, 129.13, 168, 2011-06-05 07:30:55, 2852.32, 1425.16, 1427.16, 78706.63, 78913.76, 11347.0, 162.0
Rider5, 5613, 126.78, 174, 2014-11-15 10:12:31, 1288.72, 645.31, 643.41, 34751.54, 34857.71, 5571.0, 42.0
Rider5, 5000, 130.98, 169, 2014-01-09 12:58:07, 1183.48, 586.29, 597.19, 27405.71, 27476.76, 4856.0, 144.0
Rider5, 9338, 130.62, 180, 2015-01-18 11:08:51, 2359.14, 1179.72, 1179.42, 53528.92, 53697.08, 9153.0, 185.0
Rider5, 7431, 141.58, 184, 2014-05-20 11:39:29, 1885.76, 943.68, 942.08, 41646.98, 41771.46, 7349.0, 82.0
Rider5, 6991, 128.54, 171, 2013-02-26 09:25:15, 601.18, 303.09, 298.09, 35606.34, 35637.94, 6528.0, 463.0
Rider5, 3865, 135.31, 181, 2014-07-26 05:51:20, 893.18, 446.74, 446.44, 18010.97, 18068.84, 3833.0, 32.0
Rider5, 3241, 152.02, 179, 2013-06-09 07:59:04, 612.24, 307.82, 304.42, 4035.72, 4122.92, 1805.0, 1436.0
Rider5, 9512, 141.32, 206, 2014-01-25 09:29:36, 2745.42, 1371.66, 1373.76, 46730.55, 46962.14, 9408.0, 104.0
Rider5, 1534, 103.13, 158, 2009-09-20 07:06:56, 182.34, 80.27, 102.07, 3492.21, 3500.35, 1054.0, 480.0
Rider5, 8322, 144.36, 183, 2013-07-09 14:48:23, 2425.7, 1211.8, 1213.9, 53841.6, 54009.1, 8201.0, 121.0
Rider5, 4522, 118.58, 173, 2014-03-15 09:41:16, 917.46, 460.53, 456.93, 21656.17, 21714.38, 3899.0, 623.0
Rider5, 4172, 117.62, 167, 2009-09-04 13:22:40, 953.98, 475.14, 478.84, 27629.22, 27684.67, 3794.0, 378.0
Rider5, 8851, 131.24, 169, 2010-08-17 11:54:31, 2394.74, 1198.47, 1196.27, 50357.27, 50511.41, 8649.0, 202.0
Rider5, 4023, 135.15, 160, 2013-12-05 11:28:06, 968.34, 484.57, 483.77, 23204.47, 23279.27, 4020.0, 3.0
Rider5, 4107, 120.52, 163, 2014-01-30 09:44:17, 592.86, 296.43, 296.43, 5731.67, 5785.83, 3960.0, 147.0
Rider5, 2329, 164.21, 181, 2011-02-27 11:43:52, 1161.72, 586.26, 575.46, 9948.75, 10066.89, 2172.0, 157.0
Rider5, 3692, 138.04, 220, 2011-05-03 14:06:12, 799.76, 400.03, 399.73, 21836.61, 21878.84, 3607.0, 85.0
Rider5, 8434, 132.87, 174, 2014-11-02 09:43:27, 2354.68, 1179.14, 1175.54, 36666.2, 36833.38, 8253.0, 181.0
Rider5, 10423, 159.63, 179, 2014-09-28 09:03:01, 2933.9, 1466.6, 1467.3, 51269.27, 51468.6, 10212.0, 211.0
Rider5, 5224, 125.9, 168, 2014-07-01 10:02:34, 1231.22, 615.61, 615.61, 30833.03, 30918.72, 5197.0, 27.0
Rider5, 11961, 127.01, 169, 2011-01-18 10:41:47, 2909.18, 1454.49, 1454.69, 77598.35, 77777.9, 11785.0, 176.0
Rider5, 8223, 133.38, 177, 2011-05-10 12:30:11, 2160.72, 1077.21, 1083.51, 37283.18, 37466.58, 7943.0, 280.0
Rider5, 5449, 124.87, 181, 2014-10-14 10:16:38, 1039.22, 520.71, 518.51, 35321.83, 35388.48, 5390.0, 59.0
Rider5, 6257, 112.09, 155, 2009-06-17 13:16:01, 1272.0, 631.9, 640.1, 37014.72, 37113.13, 5782.0, 475.0
Rider5, 9887, 105.11, 166, 2009-06-02 14:11:29, 1474.56, 737.18, 737.38, 50759.18, 50838.4, 8689.0, 1198.0
Rider5, 5571, 126.08, 179, 2014-11-14 09:50:28, 974.82, 488.21, 486.61, 35718.43, 35773.84, 5514.0, 57.0
Rider5, 4009, 136.93, 185, 2014-06-26 11:49:42, 381.92, 192.76, 189.16, 28016.5, 28037.22, 3945.0, 64.0
Rider5, 4696, 125.53, 174, 2014-02-13 12:47:45, 905.74, 452.17, 453.57, 25736.14, 25787.94, 4652.0, 44.0
Rider5, 13811, 124.89, 158, 2011-01-07 09:08:37, 1595.84, 797.47, 798.37, 84763.55, 84797.91, 12749.0, 1062.0
Rider5, 7281, 120.8, 166, 2013-10-09 14:32:58, 455.46, 227.98, 227.48, 30179.21, 30203.28, 4653.0, 2628.0
Rider5, 8334, 132.71, 184, 2009-03-10 11:10:12, 1341.3, 666.0, 675.3, 35611.82, 35711.35, 7418.0, 916.0
Rider5, 5560, 125.73, 174, 2009-05-26 14:55:47, 1186.7, 592.7, 594.0, 30058.28, 30132.95, 4911.0, 649.0
Rider5, 5127, 137.66, 182, 2012-11-09 12:39:13, 728.04, 363.62, 364.42, 35144.25, 35185.58, 5081.0, 46.0
Rider5, 5965, 123.91, 169, 2010-08-19 12:12:53, 1158.16, 578.53, 579.63, 34535.14, 34606.99, 5410.0, 555.0
Rider5, 5098, 124.34, 174, 2013-09-24 14:05:08, 1252.32, 627.31, 625.01, 29690.22, 29783.23, 5043.0, 55.0
Rider5, 7201, 137.94, 178, 2013-10-15 12:58:21, 1436.84, 717.82, 719.02, 25276.21, 25384.23, 5584.0, 1617.0
Rider5, 2569, 128.68, 170, 2013-03-30 09:40:21, 273.94, 136.57, 137.37, 15151.38, 15161.58, 2552.0, 17.0
Rider5, 3631, 125.36, 175, 2014-06-10 06:02:13, 721.94, 368.02, 353.92, 22135.52, 22178.81, 3605.0, 26.0
Rider5, 5929, 126.54, 167, 2009-02-19 10:19:41, 1381.42, 690.21, 691.21, 35009.33, 35090.03, 5911.0, 18.0
Rider5, 4318, 151.14, 179, 2013-10-26 08:08:05, 1061.88, 531.09, 530.79, 11559.28, 11647.42, 3666.0, 652.0
Rider5, 14666, 153.23, 185, 2011-07-31 08:55:31, 4701.16, 2349.68, 2351.48, 57456.98, 57824.56, 12823.0, 1843.0
Rider5, 9060, 121.07, 155, 2011-04-03 10:17:03, 1245.6, 622.55, 623.05, 62228.04, 62286.02, 8649.0, 411.0
Rider5, 5308, 91.16, 116, 2011-08-09 13:37:55, 652.72, 316.91, 335.81, 33383.54, 33418.26, 5144.0, 164.0
Rider5, 5472, 128.97, 177, 2014-10-17 13:51:04, 1265.9, 632.3, 633.6, 34688.63, 34767.2, 5458.0, 14.0
Rider5, 1570, 146.38, 149, 2012-09-22 11:44:02, 482.06, 263.43, 218.63, 6283.11, 6313.21, 1567.0, 3.0
Rider5, 12361, 129.12, 172, 2014-03-09 08:36:20, 2986.84, 1494.02, 1492.82, 69903.97, 70095.65, 12111.0, 250.0
Rider5, 4579, 131.34, 181, 2014-12-09 10:46:55, 972.42, 478.11, 494.31, 28709.73, 28787.21, 4568.0, 11.0
Rider5, 12359, 140.75, 180, 2013-04-30 10:19:34, 3660.02, 1831.11, 1828.91, 44149.92, 44459.37, 11397.0, 962.0
Rider5, 5398, 128.1, 179, 2013-02-28 11:00:35, 35.18, 17.54, 17.64, 2926.86, 2927.4, 1576.0, 3822.0
Rider5, 5449, 114.32, 146, 2011-07-13 15:21:46, 623.9, 311.8, 312.1, 36207.04, 36238.16, 5279.0, 170.0
Rider5, 1672, 127.41, 149, 2011-07-06 12:49:09, 332.5, 214.35, 118.15, 11629.19, 11647.02, 1617.0, 55.0
Rider5, 5889, 124.98, 163, 2011-04-09 08:57:15, 913.78, 455.49, 458.29, 39224.74, 39281.82, 5572.0, 317.0
Rider5, 8071, 130.0, 166, 2009-03-18 12:48:12, 1366.24, 682.07, 684.17, 44431.75, 44506.43, 7658.0, 413.0
Rider5, 17654, 139.74, 177, 2013-07-17 07:07:39, 4169.9, 2084.05, 2085.85, 67003.65, 67377.06, 15994.0, 1660.0
Rider5, 13421, 145.26, 184, 2013-10-27 09:35:17, 3275.88, 1637.44, 1638.44, 51566.78, 51890.78, 11574.0, 1847.0
Rider5, 6198, 140.1, 175, 2012-12-22 09:07:09, 1003.3, 501.35, 501.95, 39839.52, 39892.91, 5993.0, 205.0
Rider5, 4809, 112.92, 173, 2014-10-01 11:04:34, 1152.86, 575.93, 576.93, 28534.92, 28624.25, 4755.0, 54.0
Rider5, 5237, 111.87, 149, 2013-09-26 10:00:58, 388.72, 194.06, 194.66, 30016.89, 30035.51, 4868.0, 369.0
Rider5, 5950, 108.91, 143, 2013-09-04 15:11:10, 388.22, 195.81, 192.41, 31386.58, 31404.51, 4998.0, 952.0
Rider5, 9379, 122.83, 172, 2011-03-07 12:19:00, 1085.38, 543.04, 542.34, 25072.29, 25129.26, 5822.0, 3557.0
Rider5, 439612, 111.0, 111, 2009-10-09 07:54:09, 1067.9, 533.75, 534.15, 49092.04, 49133.28, 5887.0, 433725.0
Rider5, 4562, 120.87, 143, 2013-07-10 08:09:46, 400.28, 200.49, 199.79, 30022.52, 30039.9, 4414.0, 148.0
Rider5, 5824, 132.37, 181, 2014-09-12 09:32:27, 1712.42, 855.56, 856.86, 36449.15, 36577.07, 5815.0, 9.0
Rider5, 7729, 133.23, 161, 2013-02-09 10:37:31, 672.56, 336.28, 336.28, 49265.01, 49286.82, 7293.0, 436.0
Rider5, 4025, 125.17, 159, 2011-06-07 12:40:51, 517.72, 258.21, 259.51, 30383.83, 30412.84, 3900.0, 125.0
Rider5, 7646, 116.19, 168, 2011-09-22 08:19:55, 1408.84, 704.42, 704.42, 39231.22, 39287.9, 7083.0, 563.0
Rider5, 6049, 131.15, 181, 2014-08-28 10:37:59, 1382.96, 694.48, 688.48, 34547.74, 34665.31, 5510.0, 539.0
Rider5, 9543, 162.43, 182, 2014-09-06 12:02:16, 3116.36, 1561.58, 1554.78, 51036.71, 51235.37, 9440.0, 103.0
Rider5, 9860, 137.9, 175, 2014-03-22 08:03:07, 2218.04, 1107.07, 1110.97, 32668.25, 32832.01, 8774.0, 1086.0
Rider5, 8929, 163.66, 179, 2009-09-05 12:01:36, 2948.74, 1475.42, 1473.32, 48198.21, 48384.27, 8636.0, 293.0
Rider5, 5581, 98.1, 122, 2013-06-02 14:04:58, 448.42, 225.01, 223.41, 30362.29, 30384.9, 5306.0, 275.0
Rider5, 4667, 130.01, 171, 2012-09-27 14:38:08, 663.58, 331.64, 331.94, 31481.72, 31518.62, 4400.0, 267.0
Rider5, 6225, 129.86, 174, 2011-09-18 08:09:34, 1731.94, 848.32, 883.62, 26049.45, 26175.0, 6164.0, 61.0
Rider5, 8812, 122.45, 144, 2013-03-06 08:04:01, 751.34, 376.22, 375.12, 47519.84, 47558.98, 8537.0, 275.0
Rider5, 11277, 107.7, 138, 2011-08-21 06:55:52, 1099.22, 548.96, 550.26, 70380.85, 70424.64, 10800.0, 477.0
Rider5, 9103, 129.77, 177, 2009-04-18 08:27:31, 2100.0, 1049.55, 1050.45, 60372.27, 60480.8, 8905.0, 198.0
Rider5, 5061, 103.26, 143, 2015-01-31 10:53:14, 653.26, 327.33, 325.93, 6886.75, 6941.69, 4592.0, 469.0
Rider5, 8919, 129.47, 167, 2011-01-26 12:32:38, 1844.26, 921.68, 922.58, 62112.58, 62223.13, 8729.0, 190.0
Rider5, 5532, 117.84, 154, 2009-07-03 11:42:05, 1648.98, 821.74, 827.24, 29124.86, 29250.67, 5403.0, 129.0
Rider5, 5561, 172.25, 185, 2009-06-14 11:05:19, 1426.76, 714.58, 712.18, 17719.04, 17838.61, 5154.0, 407.0
Rider5, 5420, 132.01, 170, 2015-01-01 11:15:13, 832.78, 417.29, 415.49, 32569.67, 32616.23, 5365.0, 55.0
Rider5, 6513, 122.89, 178, 2011-06-15 15:26:01, 1265.88, 633.99, 631.89, 33020.18, 33094.05, 5518.0, 995.0
Rider5, 5668, 127.13, 173, 2014-03-06 12:58:00, 1554.88, 777.14, 777.74, 31709.31, 31839.39, 5598.0, 70.0
Rider5, 3792, 111.66, 170, 2013-12-19 10:57:53, 578.86, 290.48, 288.38, 5269.47, 5324.6, 3672.0, 120.0
Rider5, 15145, 139.44, 184, 2013-01-27 08:37:03, 3530.1, 1765.85, 1764.25, 82549.8, 82806.23, 14535.0, 610.0
Rider5, 4470, 123.38, 149, 2011-07-28 13:41:33, 632.26, 317.08, 315.18, 31654.55, 31686.85, 4385.0, 85.0
Rider5, 6557, 126.06, 175, 2011-08-18 14:00:55, 1384.66, 692.43, 692.23, 45548.26, 45666.07, 6529.0, 28.0
Rider5, 15441, 132.96, 174, 2013-02-17 09:23:57, 4180.3, 2078.7, 2101.6, 87801.81, 88095.95, 15198.0, 243.0
Rider5, 16372, 151.22, 181, 2014-06-12 08:00:07, 5909.82, 2953.96, 2955.86, 57497.15, 58214.0, 14597.0, 1775.0
Rider5, 4220, 131.52, 163, 2013-12-03 11:22:01, 665.18, 331.94, 333.24, 26795.58, 26833.69, 4219.0, 1.0
Rider5, 4599, 144.65, 234, 2011-05-12 15:06:28, 715.36, 357.73, 357.63, 31360.34, 31398.6, 4514.0, 85.0
Rider5, 7558, 128.15, 172, 2013-12-11 10:29:24, 1236.8, 621.3, 615.5, 48355.64, 48428.94, 7371.0, 187.0
Rider5, 7444, 127.19, 172, 2015-01-15 10:17:38, 1642.42, 821.31, 821.11, 40695.38, 40814.46, 7355.0, 89.0
Rider5, 8803, 127.49, 179, 2009-06-18 12:41:47, 1861.54, 930.57, 930.97, 56612.79, 56727.91, 8300.0, 503.0
Rider5, 13502, 129.2, 171, 2009-08-13 14:29:42, 3877.58, 1938.74, 1938.84, 84389.29, 84672.71, 13297.0, 205.0
Rider5, 8646, 125.93, 165, 2009-11-11 11:02:39, 1193.6, 596.95, 596.65, 45281.78, 45323.55, 8429.0, 217.0
Rider5, 5785, 119.15, 161, 2011-02-12 09:05:56, 1205.2, 603.9, 601.3, 25399.31, 25452.67, 5621.0, 164.0
Rider5, 10084, 165.13, 182, 2013-09-07 12:15:57, 3356.02, 1679.06, 1676.96, 47099.51, 47334.87, 9849.0, 235.0
Rider5, 4465, 157.48, 179, 2014-05-09 14:01:38, 1000.18, 500.84, 499.34, 8707.38, 8835.96, 3132.0, 1333.0
Rider5, 3090, 142.66, 177, 2014-01-14 07:39:54, 527.46, 265.18, 262.28, 19120.91, 19155.85, 3087.0, 3.0
Rider5, 358, 125.55, 153, 2011-02-12 10:43:09, 46.2, 23.7, 22.5, 978.42, 980.52, 262.0, 96.0
Rider5, 3910, 121.76, 160, 2014-12-19 13:33:42, 692.64, 335.37, 357.27, 22632.47, 22671.65, 3856.0, 54.0
Rider5, 4692, 132.97, 155, 2012-12-06 12:51:50, 460.0, 229.95, 230.05, 30877.94, 30905.09, 4546.0, 146.0
Rider5, 6633, 102.06, 147, 2013-08-09 15:50:48, 478.24, 238.72, 239.52, 29554.67, 29585.04, 4741.0, 1892.0
Rider5, 958, 171.97, 183, 2010-04-26 13:07:55, 227.5, 112.35, 115.15, 4673.25, 4683.2, 945.0, 13.0
Rider5, 4717, 133.17, 175, 2009-06-10 14:16:44, 585.6, 292.65, 292.95, 7699.57, 7744.28, 2875.0, 1842.0
Rider5, 9295, 132.21, 174, 2011-09-11 07:39:27, 2558.42, 1279.76, 1278.66, 41205.0, 41441.96, 8637.0, 658.0
Rider5, 6505, 137.62, 174, 2009-11-18 11:03:09, 1606.5, 797.2, 809.3, 35755.68, 35879.59, 6318.0, 187.0
Rider5, 4733, 123.72, 171, 2015-02-10 10:21:42, 713.96, 357.43, 356.53, 26193.91, 26234.75, 4613.0, 120.0
Rider5, 4037, 155.7, 180, 2010-04-17 13:19:48, 459.18, 228.09, 231.09, 9487.33, 9507.11, 2345.0, 1692.0
Rider5, 6107, 134.32, 182, 2014-02-09 08:50:36, 1517.48, 759.54, 757.94, 35885.87, 35980.83, 6092.0, 15.0
Rider5, 2397, 118.25, 149, 2011-07-04 06:33:49, 144.06, 79.93, 64.13, 14686.77, 14688.97, 2312.0, 85.0
Rider5, 85203, 124.6, 169, 2011-04-19 13:08:03, 2123.28, 1061.84, 1061.44, 55330.92, 55472.74, 8005.0, 77198.0
Rider5, 6056, 118.91, 173, 2011-07-27 14:24:59, 956.12, 471.51, 484.61, 43346.54, 43401.39, 5987.0, 69.0
Rider5, 15790, 129.61, 168, 2010-02-17 09:44:23, 1703.08, 852.24, 850.84, 94168.22, 94201.39, 14772.0, 1018.0
Rider5, 6797, 137.78, 190, 2014-10-28 09:47:05, 1542.44, 765.47, 776.97, 32680.05, 32807.84, 5842.0, 955.0
Rider5, 8357, 127.09, 171, 2011-01-31 11:29:00, 1179.84, 588.67, 591.17, 57204.49, 57230.97, 8138.0, 219.0
Rider5, 1616, 141.31, 170, 2009-05-31 06:26:26, 396.16, 196.68, 199.48, 3400.81, 3438.53, 1289.0, 327.0
Rider5, 5568, 128.38, 173, 2014-10-15 13:03:49, 994.64, 429.42, 565.22, 40498.9, 40571.23, 5533.0, 35.0
Rider5, 5291, 99.05, 138, 2010-02-13 11:31:07, 528.78, 267.19, 261.59, 19557.03, 19571.33, 5078.0, 213.0
Rider5, 3752, 139.42, 171, 2009-05-13 11:28:59, 578.88, 289.39, 289.49, 9231.81, 9264.38, 2808.0, 944.0
Rider5, 4900, 129.58, 174, 2013-04-19 09:37:26, 1212.12, 611.51, 600.61, 28390.8, 28479.54, 4797.0, 103.0
Rider5, 12901, 131.51, 169, 2011-01-23 10:58:52, 2990.4, 1494.8, 1495.6, 89657.65, 89870.19, 12582.0, 319.0
Rider5, 11017, 141.8, 177, 2011-02-19 09:59:32, 2323.46, 1151.88, 1171.58, 81115.02, 81248.16, 10856.0, 161.0
Rider5, 3973, 126.13, 171, 2013-10-19 13:19:50, 687.22, 343.11, 344.11, 20651.39, 20690.17, 3561.0, 412.0
Rider5, 3703, 136.63, 164, 2012-11-27 12:47:35, 383.02, 191.31, 191.71, 27669.99, 27689.43, 3678.0, 25.0
Rider5, 4568, 137.24, 182, 2014-02-06 14:30:27, 792.64, 391.72, 400.92, 22402.95, 22447.76, 4401.0, 167.0
Rider5, 16283, 162.28, 185, 2013-08-18 05:57:54, 5353.7, 2938.45, 2415.25, 63746.0, 64217.55, 14990.0, 1293.0
Rider5, 4620, 125.19, 170, 2009-08-22 06:02:02, 1052.04, 529.62, 522.42, 32213.55, 32297.73, 4563.0, 57.0
Rider5, 4172, 169.94, 182, 2009-07-12 07:26:40, 1068.2, 530.65, 537.55, 11024.41, 11117.45, 3882.0, 290.0
Rider5, 6048, 121.75, 172, 2011-03-22 13:33:39, 659.62, 329.51, 330.11, 36481.23, 36515.15, 5230.0, 818.0
Rider5, 6834, 128.26, 163, 2011-03-04 10:45:24, 887.36, 453.63, 433.73, 42055.94, 42077.13, 6375.0, 459.0
Rider5, 494, 163.06, 178, 2010-02-21 11:29:10, 104.64, 51.52, 53.12, 2004.92, 2008.68, 490.0, 4.0
Rider5, 3297, 133.64, 169, 2014-04-02 13:30:53, 1029.56, 514.48, 515.08, 14980.85, 15056.63, 3178.0, 119.0
Rider5, 6055, 120.39, 171, 2011-07-16 07:44:41, 1005.18, 502.04, 503.14, 37106.03, 37178.29, 5887.0, 168.0
Rider5, 10509, 139.19, 176, 2012-10-14 10:06:50, 3400.58, 1704.24, 1696.34, 66696.96, 66968.54, 10386.0, 123.0
Rider5, 5034, 128.57, 174, 2015-01-16 08:53:20, 1102.8, 551.9, 550.9, 27238.0, 27313.84, 4959.0, 75.0
Rider5, 7345, 126.59, 178, 2014-05-02 06:14:41, 2528.36, 1258.88, 1269.48, 39339.43, 39562.42, 7290.0, 55.0
Rider5, 5807, 115.75, 154, 2009-03-12 13:21:46, 1209.94, 604.42, 605.52, 31856.54, 31923.81, 5547.0, 260.0
Rider5, 14606, 128.1, 180, 2010-04-25 12:34:17, 926.46, 463.78, 462.68, 19695.35, 19735.0, 5785.0, 8821.0
Rider5, 24182, 110.37, 167, 2014-03-07 08:37:29, 1781.88, 888.29, 893.59, 59798.54, 59896.97, 11221.0, 12961.0
Rider5, 5516, 131.99, 162, 2013-06-21 15:18:38, 999.3, 499.9, 499.4, 8685.25, 8798.85, 3970.0, 1546.0
Rider5, 10402, 134.86, 182, 2013-12-28 10:52:32, 3013.3, 1506.1, 1507.2, 56543.07, 56772.3, 10209.0, 193.0
Rider5, 10088, 117.47, 144, 2013-02-14 10:01:01, 774.56, 387.58, 386.98, 51254.54, 51294.27, 9246.0, 842.0
Rider5, 4287, 106.41, 169, 2010-03-14 11:29:46, 1117.66, 563.28, 554.38, 12295.11, 12388.7, 3791.0, 496.0
Rider5, 5002, 167.17, 214, 2014-11-16 11:27:38, 1302.98, 651.44, 651.54, 25783.71, 25847.96, 5001.0, 1.0
Rider5, 6892, 138.83, 182, 2012-02-25 11:33:14, 1626.08, 813.44, 812.64, 47108.04, 47235.06, 6820.0, 72.0
Rider5, 4158, 129.15, 167, 2014-01-10 12:07:20, 821.54, 411.62, 409.92, 21686.27, 21732.42, 4128.0, 30.0
Rider5, 10155, 120.24, 155, 2013-02-27 09:34:53, 924.98, 462.09, 462.89, 51691.08, 51746.97, 9605.0, 550.0
Rider5, 11036, 137.07, 181, 2009-02-11 12:12:54, 2446.26, 1222.58, 1223.68, 68066.74, 68221.66, 10939.0, 97.0
Rider5, 4516, 122.76, 169, 2015-01-07 10:47:12, 743.82, 371.86, 371.96, 26036.75, 26077.61, 4513.0, 3.0
Rider5, 4962, 161.02, 172, 2014-06-13 09:08:10, 1438.18, 1248.49, 189.69, 13664.71, 13814.94, 4710.0, 252.0
Rider5, 6652, 131.59, 180, 2014-07-17 09:00:11, 1508.58, 754.64, 753.94, 42057.8, 42147.51, 6552.0, 100.0
Rider5, 7139, 132.66, 168, 2013-11-17 10:59:12, 1439.12, 719.56, 719.56, 44037.14, 44146.73, 7136.0, 3.0
Rider5, 7103, 130.58, 166, 2013-04-07 08:44:51, 1843.04, 918.37, 924.67, 42017.02, 42155.39, 7101.0, 2.0
Rider5, 10930, 140.82, 181, 2013-06-01 09:05:19, 2882.38, 1432.64, 1449.74, 67154.01, 67359.43, 10792.0, 138.0
Rider5, 7016, 140.04, 174, 2010-12-08 10:55:00, 956.74, 477.77, 478.97, 45287.39, 45308.25, 6871.0, 145.0
Rider5, 7323, 130.98, 177, 2013-03-20 09:01:20, 1139.26, 568.08, 571.18, 47120.19, 47192.22, 7216.0, 107.0
Rider5, 2631, 172.27, 183, 2013-04-21 13:47:15, 600.82, 304.11, 296.71, 8309.52, 8347.22, 2370.0, 261.0
Rider5, 12478, 143.3, 180, 2013-04-28 10:08:59, 3713.06, 1863.93, 1849.13, 81801.38, 82085.21, 12217.0, 261.0
Rider5, 4807, 140.91, 183, 2014-06-28 09:13:18, 1155.12, 578.41, 576.71, 20609.14, 20694.11, 4584.0, 223.0
Rider5, 7555, 137.89, 185, 2013-03-21 12:22:21, 1850.74, 924.72, 926.02, 43695.52, 43830.13, 7364.0, 191.0
Rider5, 6907, 135.66, 174, 2010-04-08 14:01:13, 738.04, 369.02, 369.02, 51500.0, 51534.21, 6709.0, 198.0
Rider5, 6179, 123.93, 155, 2011-08-26 14:49:02, 1378.44, 689.27, 689.17, 40641.2, 40720.01, 5947.0, 232.0
Rider5, 7184, 136.74, 182, 2010-07-22 15:43:56, 1976.76, 988.13, 988.63, 48742.62, 48858.05, 6950.0, 234.0
Rider5, 4850, 137.02, 176, 2013-11-28 10:58:59, 832.1, 419.75, 412.35, 30106.57, 30154.5, 4840.0, 10.0
Rider5, 8539, 141.49, 167, 2011-03-18 12:41:11, 1177.48, 589.04, 588.44, 62038.81, 62094.37, 8260.0, 279.0
Rider5, 5371, 140.03, 182, 2014-03-18 11:32:59, 1134.54, 567.37, 567.17, 19905.62, 19984.78, 5042.0, 329.0
Rider5, 6333, 134.03, 174, 2011-09-20 11:13:27, 1354.08, 681.34, 672.74, 32189.39, 32257.51, 5974.0, 359.0
Rider5, 2732, 122.11, 175, 2013-08-17 09:56:58, 406.2, 200.6, 205.6, 17142.2, 17162.7, 2728.0, 4.0
Rider5, 8744, 133.17, 173, 2011-09-10 07:43:12, 2435.68, 1213.94, 1221.74, 37520.56, 37703.76, 7161.0, 1583.0
Rider5, 10539, 132.43, 183, 2012-01-07 10:16:50, 1648.48, 824.69, 823.79, 51460.36, 51581.57, 8402.0, 2137.0
Rider5, 14295, 122.97, 171, 2011-04-01 13:04:50, 2627.58, 1316.74, 1310.84, 45457.21, 45644.28, 9999.0, 4296.0
Rider5, 17360, 124.93, 186, 2009-04-03 09:35:36, 1208.58, 638.24, 570.34, 29537.83, 29602.69, 6543.0, 10817.0
Rider5, 14358, 133.26, 163, 2011-01-06 10:50:13, 1865.44, 932.42, 933.02, 88520.46, 88562.39, 13311.0, 1047.0
