id, duration, avgHeartRate, maxHeartRate, dateOfTraining, elevation, uphill, downhill, length_2d, length_3d, moving_time, stopped_time
Rider4, 9487, 90.23, 124, 2014-07-28 11:37:13, 250.68, 127.04, 123.64, 45934.98, 45941.96, 6015.0, 3472.0
Rider4, 10837, 119.7, 172, 2014-03-24 11:12:37, 2644.36, 1319.58, 1324.78, 78405.21, 78525.94, 10570.0, 267.0
Rider4, 15429, 130.41, 176, 2011-08-03 13:45:11, 2002.12, 1023.66, 978.46, 40671.95, 40818.57, 8156.0, 7273.0
Rider4, 5677, 139.49, 184, 2013-09-19 10:21:50, 1533.96, 787.48, 746.48, 26750.36, 26853.04, 5045.0, 632.0
Rider4, 16319, 109.84, 166, 2014-01-18 09:24:41, 1612.72, 802.76, 809.96, 115010.08, 115067.82, 14041.0, 2278.0
Rider4, 17381, 123.92, 180, 2014-01-07 09:07:40, 3049.16, 1509.88, 1539.28, 135453.28, 135580.27, 16871.0, 510.0
Rider4, 6651, 113.45, 158, 2013-03-15 13:08:03, 717.48, 315.64, 401.84, 54577.39, 54588.86, 6477.0, 174.0
Rider4, 9448, 80.03, 162, 2013-04-17 13:41:24, 172.04, 102.62, 69.42, 15106.62, 15114.96, 8228.0, 1220.0
Rider4, 2189, 169.72, 187, 2011-08-10 09:38:23, 618.4, 618.4, 0.0, 11693.09, 11715.79, 2183.0, 6.0
Rider4, 10356, 86.12, 127, 2014-08-30 10:10:43, 860.12, 435.96, 424.16, 33597.65, 33649.1, 6786.0, 3570.0
Rider4, 15444, 123.89, 175, 2013-01-26 11:01:43, 3914.88, 1947.44, 1967.44, 113769.62, 113893.37, 15135.0, 309.0
Rider4, 11774, 122.45, 172, 2014-03-05 10:31:46, 1589.32, 784.06, 805.26, 76944.15, 77004.5, 9931.0, 1843.0
Rider4, 13041, 111.97, 161, 2014-05-22 08:20:09, 2410.32, 1206.66, 1203.66, 77380.6, 77485.53, 11415.0, 1626.0
Rider4, 7045, 118.15, 180, 2011-08-09 15:08:30, 1308.88, 681.04, 627.84, 30180.15, 30301.34, 6660.0, 385.0
Rider4, 12055, 135.62, 184, 2013-05-16 10:59:08, 2029.2, 1023.8, 1005.4, 95968.98, 96025.81, 11725.0, 330.0
Rider4, 2800, 143.61, 174, 2013-08-01 13:22:37, 899.72, 447.16, 452.56, 9302.57, 9392.61, 2541.0, 259.0
Rider4, 19906, 139.44, 175, 2014-05-06 08:59:41, 4426.92, 2225.86, 2201.06, 92232.93, 92477.64, 15728.0, 4178.0
Rider4, 3445, 127.65, 146, 2012-10-10 16:09:36, 150.8, 67.8, 83.0, 9933.22, 9936.96, 3413.0, 32.0
Rider4, 16319, 125.37, 177, 2013-05-01 08:01:46, 3560.04, 1808.02, 1752.02, 66047.9, 66293.04, 14623.0, 1696.0
Rider4, 3471, 142.84, 161, 2012-01-31 11:00:02, 168.84, 105.42, 63.42, 9609.47, 9630.41, 3202.0, 269.0
Rider4, 9709, 131.73, 190, 2013-12-14 09:14:17, 2506.6, 1248.2, 1258.4, 40425.34, 40610.87, 8692.0, 1017.0
Rider4, 8757, 135.66, 182, 2013-03-07 11:29:07, 958.12, 434.36, 523.76, 71608.51, 71629.95, 8637.0, 120.0
Rider4, 2230, 124.52, 193, 2012-10-01 19:18:34, 305.16, 161.48, 143.68, 1471.03, 1700.49, 986.0, 1244.0
Rider4, 11974, 139.37, 181, 2013-02-10 09:55:59, 3200.24, 1597.92, 1602.32, 87672.26, 87778.52, 11407.0, 567.0
Rider4, 13624, 108.36, 161, 2014-06-28 07:25:34, 1228.92, 617.96, 610.96, 73980.82, 74024.48, 9842.0, 3782.0
Rider4, 5173, 149.56, 165, 2013-10-19 10:45:26, 119.0, 63.2, 55.8, 14421.22, 14428.09, 4174.0, 999.0
Rider4, 7567, 128.35, 167, 2011-08-25 12:43:12, 1877.96, 953.58, 924.38, 36579.52, 36692.68, 7297.0, 270.0
Rider4, 9193, 107.21, 160, 2013-09-25 14:05:31, 1759.32, 885.26, 874.06, 32822.37, 32956.06, 7857.0, 1336.0
Rider4, 6756, 119.82, 174, 2011-09-05 10:18:02, 1119.28, 555.44, 563.84, 44710.04, 44750.55, 6050.0, 706.0
Rider4, 13959, 108.58, 158, 2014-01-09 10:04:55, 1471.76, 729.88, 741.88, 108231.32, 108280.18, 13375.0, 584.0
Rider4, 10436, 130.92, 181, 2013-12-18 10:49:31, 2528.4, 1262.4, 1266.0, 43703.85, 43898.1, 8904.0, 1532.0
Rider4, 15014, 120.89, 171, 2013-09-04 09:11:33, 2700.72, 1412.76, 1287.96, 49764.35, 50025.78, 10464.0, 4550.0
Rider4, 9322, 93.37, 151, 2014-05-19 14:28:34, 338.8, 167.2, 171.6, 47075.73, 47089.88, 6442.0, 2880.0
Rider4, 6817, 138.34, 183, 2011-09-06 10:58:51, 1739.88, 867.84, 872.04, 51942.53, 52009.79, 6513.0, 304.0
Rider4, 9925, 127.14, 185, 2014-07-02 14:29:43, 809.08, 405.64, 403.44, 89354.88, 89377.5, 9149.0, 776.0
Rider4, 21605, 111.99, 161, 2014-03-21 10:27:35, 1360.96, 548.18, 812.78, 91436.21, 91481.8, 10198.0, 11407.0
Rider4, 9441, 124.3, 179, 2013-09-12 13:15:56, 2402.48, 1204.04, 1198.44, 39580.61, 39770.86, 8368.0, 1073.0
Rider4, 8686, 144.37, 186, 2014-03-29 09:50:06, 1961.64, 981.02, 980.62, 28744.45, 28907.62, 6760.0, 1926.0
Rider4, 4499, 148.67, 185, 2014-04-04 14:39:20, 885.32, 425.16, 460.16, 12343.28, 12425.31, 3376.0, 1123.0
Rider4, 4045, 95.15, 149, 2012-08-25 08:03:01, 421.88, 210.44, 211.44, 21680.07, 21690.61, 3840.0, 205.0
Rider4, 12171, 146.51, 189, 2012-02-29 09:23:51, 1770.0, 889.0, 881.0, 103322.12, 103373.4, 11496.0, 675.0
Rider4, 8905, 141.03, 190, 2012-03-21 14:34:45, 809.28, 404.44, 404.84, 82333.16, 82349.96, 8891.0, 14.0
Rider4, 938, 107.84, 112, 2013-01-15 18:41:04, 1.8, 1.8, 0.0, 56.16, 57.96, 28.0, 910.0
Rider4, 14562, 127.0, 181, 2012-08-08 09:59:28, 3393.8, 1743.7, 1650.1, 55966.43, 56208.85, 13299.0, 1263.0
Rider4, 16089, 93.2, 176, 2011-09-24 07:22:54, 928.48, 453.24, 475.24, 38472.81, 38517.51, 8769.0, 7320.0
Rider4, 2933, 129.65, 155, 2014-01-05 15:30:11, 43.36, 32.98, 10.38, 8972.13, 8975.61, 2931.0, 2.0
Rider4, 9015, 128.9, 186, 2011-08-10 14:26:25, 2143.2, 1109.2, 1034.0, 37557.84, 37711.43, 8312.0, 703.0
Rider4, 4603, 120.1, 159, 2014-01-24 10:40:02, 673.44, 672.52, 0.92, 5119.68, 5211.22, 4479.0, 124.0
Rider4, 7996, 133.33, 181, 2013-01-13 09:05:56, 1349.72, 673.76, 675.96, 65112.98, 65146.73, 7799.0, 197.0
Rider4, 10845, 131.84, 175, 2012-06-30 10:44:19, 2733.92, 1383.76, 1350.16, 51229.53, 51411.78, 10569.0, 276.0
Rider4, 16038, 120.05, 185, 2014-05-09 07:49:01, 2003.16, 1009.58, 993.58, 104877.19, 104962.28, 13447.0, 2591.0
Rider4, 5369, 135.25, 160, 2012-10-27 16:30:09, 209.8, 100.9, 108.9, 16508.55, 16528.61, 4717.0, 652.0
Rider4, 3, 97.0, 99, 2013-09-18 16:40:39, 0.0, 0.0, 0.0, 8.45, 8.45, 3.0, 0.0
Rider4, 8571, 125.67, 173, 2013-04-04 14:28:42, 1538.0, 748.8, 789.2, 30240.61, 30329.22, 8199.0, 372.0
Rider4, 3171, 126.82, 165, 2011-08-20 14:30:51, 259.6, 151.8, 107.8, 27439.09, 27445.37, 3077.0, 94.0
Rider4, 9860, 116.57, 172, 2012-07-19 15:46:23, 863.88, 406.34, 457.54, 21840.86, 21895.1, 5400.0, 4460.0
Rider4, 2673, 111.72, 171, 2012-07-18 10:36:05, 264.32, 152.06, 112.26, 6935.4, 6959.07, 1522.0, 1151.0
Rider4, 17085, 126.24, 175, 2012-08-10 07:52:53, 3431.2, 1738.8, 1692.4, 56839.08, 57078.41, 13428.0, 3657.0
Rider4, 9207, 138.44, 176, 2013-02-20 14:41:21, 2636.84, 1312.42, 1324.42, 54277.18, 54390.07, 9015.0, 192.0
Rider4, 12758, 113.79, 166, 2014-01-15 10:29:40, 1573.52, 786.26, 787.26, 96490.43, 96544.22, 11501.0, 1257.0
Rider4, 13244, 138.59, 183, 2013-01-24 09:58:23, 3294.36, 1646.88, 1647.48, 103793.85, 103892.18, 12922.0, 322.0
Rider4, 20276, 123.26, 185, 2014-07-31 09:05:14, 2473.32, 1235.26, 1238.06, 152066.29, 152147.51, 17799.0, 2477.0
Rider4, 12919, 136.31, 180, 2013-09-06 10:18:55, 1618.08, 820.84, 797.24, 30253.03, 30380.58, 6144.0, 6775.0
Rider4, 16327, 122.12, 173, 2013-12-10 09:34:49, 1882.56, 933.58, 948.98, 119182.02, 119244.37, 14614.0, 1713.0
Rider4, 5906, 93.92, 129, 2014-09-12 08:45:55, 94.4, 47.2, 47.2, 22963.74, 22966.92, 3177.0, 2729.0
Rider4, 7070, 140.23, 163, 2013-11-23 17:28:28, 246.0, 120.6, 125.4, 21949.74, 21965.27, 7069.0, 1.0
Rider4, 23955, 142.24, 186, 2014-03-06 09:30:56, 3613.8, 1794.6, 1819.2, 158624.77, 158753.16, 20587.0, 3368.0
Rider4, 11916, 107.96, 153, 2014-08-11 09:50:51, 1091.12, 552.86, 538.26, 54334.45, 54374.9, 7340.0, 4576.0
Rider4, 1626, 127.16, 167, 2014-06-08 07:27:47, 0.0, 0.0, 0.0, 276.3, 276.3, 10.0, 1616.0
Rider4, 13748, 136.99, 182, 2013-06-19 07:16:47, 1955.24, 997.12, 958.12, 104813.62, 104890.63, 12003.0, 1745.0
Rider4, 5880, 122.31, 167, 2011-09-23 13:02:32, 241.16, 133.78, 107.38, 44755.29, 44760.04, 5705.0, 175.0
Rider4, 5899, 121.54, 156, 2015-01-12 15:56:52, 191.84, 93.32, 98.52, 43140.34, 43147.76, 5801.0, 98.0
Rider4, 16965, 109.65, 168, 2012-08-02 08:44:05, 2725.68, 1371.64, 1354.04, 46778.12, 46984.89, 11360.0, 5605.0
Rider4, 15017, 122.19, 171, 2013-12-12 10:14:05, 1650.32, 817.16, 833.16, 118201.71, 118255.63, 14383.0, 634.0
Rider4, 18299, 126.5, 181, 2012-03-25 07:07:34, 2576.84, 1292.02, 1284.82, 150875.65, 150942.07, 16836.0, 1463.0
Rider4, 5485, 136.2, 176, 2012-01-19 17:03:43, 1403.2, 714.4, 688.8, 7339.79, 7543.38, 5254.0, 231.0
Rider4, 6356, 145.23, 173, 2012-04-21 12:00:31, 1227.4, 968.1, 259.3, 23550.7, 23614.92, 5904.0, 452.0
Rider4, 6161, 98.62, 142, 2013-11-10 11:44:51, 239.96, 120.48, 119.48, 18683.99, 18696.59, 3218.0, 2943.0
Rider4, 8970, 84.63, 116, 2014-05-30 11:33:03, 139.2, 80.9, 58.3, 18883.99, 18896.91, 2824.0, 6146.0
Rider4, 18627, 132.08, 183, 2013-09-05 12:40:22, 2788.44, 1394.72, 1393.72, 44580.31, 44832.5, 12420.0, 6207.0
Rider4, 9805, 103.25, 141, 2012-03-07 10:42:12, 436.12, 218.56, 217.56, 61413.17, 61424.32, 8551.0, 1254.0
Rider4, 6487, 77.42, 128, 2012-05-25 16:08:08, 225.44, 125.72, 99.72, 18134.91, 18142.25, 4730.0, 1757.0
Rider4, 8935, 128.05, 188, 2013-02-20 09:46:35, 1451.88, 754.64, 697.24, 29966.6, 30042.32, 6673.0, 2262.0
Rider4, 17238, 121.45, 177, 2014-02-19 09:49:49, 1697.24, 845.12, 852.12, 127815.78, 127883.95, 16307.0, 931.0
Rider4, 3892, 118.97, 177, 2013-07-20 11:50:25, 716.92, 362.36, 354.56, 19094.51, 19146.67, 3506.0, 386.0
Rider4, 9220, 135.17, 173, 2013-12-17 10:59:06, 2841.0, 1417.4, 1423.6, 41151.05, 41712.98, 8283.0, 937.0
Rider4, 12461, 141.18, 182, 2012-06-19 13:10:59, 2628.4, 1311.0, 1317.4, 91355.03, 91454.2, 12112.0, 349.0
Rider4, 3472, 134.77, 148, 2014-09-01 11:23:45, 280.32, 143.36, 136.96, 11451.6, 11460.1, 3418.0, 54.0
Rider4, 19154, 139.12, 187, 2014-06-26 08:10:06, 4518.32, 2260.76, 2257.56, 141770.05, 141947.95, 17623.0, 1531.0
Rider4, 18672, 144.82, 189, 2012-03-06 10:23:08, 2584.36, 1255.28, 1329.08, 129188.16, 129273.23, 15915.0, 2757.0
Rider4, 9623, 136.4, 185, 2013-03-09 09:38:25, 2275.64, 1131.82, 1143.82, 38724.87, 38852.68, 9514.0, 109.0
Rider4, 2859, 131.02, 173, 2011-08-27 13:03:30, 484.32, 238.06, 246.26, 12214.8, 12243.39, 2752.0, 107.0
Rider4, 7246, 123.26, 170, 2013-07-01 11:57:58, 1596.56, 784.98, 811.58, 27094.88, 27235.38, 6800.0, 446.0
Rider4, 12345, 139.96, 186, 2013-04-08 09:54:08, 2609.32, 1293.16, 1316.16, 50233.57, 50379.47, 11796.0, 549.0
Rider4, 15486, 104.4, 163, 2012-05-01 09:23:47, 1539.84, 780.42, 759.42, 50140.28, 50236.14, 10905.0, 4581.0
Rider4, 15329, 109.12, 158, 2012-08-09 08:07:17, 1443.12, 722.06, 721.06, 102201.44, 102238.99, 12197.0, 3132.0
Rider4, 12142, 116.44, 164, 2012-03-22 12:59:55, 1233.0, 677.5, 555.5, 101349.52, 101377.2, 11906.0, 236.0
Rider4, 3261, 128.18, 143, 2013-01-15 17:14:47, 68.16, 29.08, 39.08, 10930.19, 10931.5, 3255.0, 6.0
Rider4, 3045, 136.44, 167, 2013-03-12 12:34:29, 280.32, 141.76, 138.56, 9568.52, 9611.85, 2916.0, 129.0
Rider4, 14691, 129.91, 180, 2014-02-06 10:39:52, 1662.52, 833.26, 829.26, 115359.98, 115413.07, 14250.0, 441.0
Rider4, 8027, 97.92, 122, 2012-03-05 10:25:12, 227.48, 107.84, 119.64, 50355.41, 50363.99, 6894.0, 1133.0
Rider4, 9940, 148.32, 183, 2014-08-27 14:31:33, 3632.2, 1803.1, 1829.1, 51633.41, 51895.1, 9722.0, 218.0
Rider4, 8357, 126.0, 183, 2012-07-25 10:10:06, 1242.04, 622.22, 619.82, 59900.36, 59938.72, 7070.0, 1287.0
Rider4, 3650, 136.5, 162, 2012-01-24 11:20:40, 79.96, 42.48, 37.48, 10349.17, 10356.03, 3582.0, 68.0
Rider4, 14426, 126.49, 176, 2012-05-08 11:24:49, 2696.6, 1358.0, 1338.6, 111803.24, 111884.36, 14287.0, 139.0
Rider4, 10365, 109.0, 142, 2014-02-09 10:03:42, 390.16, 179.28, 210.88, 76517.32, 76530.44, 10092.0, 273.0
Rider4, 11292, 124.04, 173, 2012-09-24 12:45:03, 992.52, 501.56, 490.96, 69354.8, 69383.07, 11201.0, 91.0
Rider4, 4911, 141.48, 185, 2011-09-27 14:03:50, 993.4, 535.3, 458.1, 18492.27, 18578.98, 4401.0, 510.0
Rider4, 16031, 123.24, 171, 2014-07-24 09:23:53, 3164.68, 1721.14, 1443.54, 92963.47, 93101.06, 13471.0, 2560.0
Rider4, 8110, 116.08, 173, 2013-09-11 11:42:55, 2255.04, 1153.12, 1101.92, 37099.34, 37305.79, 7546.0, 564.0
Rider4, 2631, 135.91, 161, 2013-08-20 17:35:40, 80.4, 38.2, 42.2, 7428.29, 7434.74, 2475.0, 156.0
Rider4, 7069, 110.8, 174, 2014-08-25 11:25:21, 1090.72, 548.06, 542.66, 46196.82, 46244.08, 6562.0, 507.0
Rider4, 14917, 139.05, 180, 2013-12-24 12:05:40, 2384.04, 1197.12, 1186.92, 116102.68, 116181.98, 14803.0, 114.0
Rider4, 7553, 108.31, 170, 2014-07-01 08:30:34, 1462.96, 733.08, 729.88, 51731.18, 51801.28, 7232.0, 321.0
Rider4, 6110, 95.48, 148, 2014-09-06 15:43:38, 368.96, 178.08, 190.88, 33343.05, 33356.04, 4533.0, 1577.0
Rider4, 12334, 133.06, 179, 2012-04-22 11:08:06, 2995.08, 1495.54, 1499.54, 55937.3, 56135.78, 10313.0, 2021.0
Rider4, 5275, 82.93, 149, 2012-09-27 10:43:07, 166.4, 92.1, 74.3, 14458.99, 14471.2, 3642.0, 1633.0
Rider4, 15215, 134.81, 184, 2012-03-11 09:07:36, 2206.68, 1109.04, 1097.64, 116067.06, 116127.35, 13652.0, 1563.0
Rider4, 7950, 123.25, 172, 2014-07-03 14:15:47, 1731.6, 868.4, 863.2, 52816.43, 52889.27, 7223.0, 727.0
Rider4, 7202, 126.74, 181, 2013-02-01 11:37:59, 1501.0, 736.7, 764.3, 34557.96, 34634.15, 6964.0, 238.0
Rider4, 8546, 111.63, 170, 2012-07-20 16:06:23, 2042.36, 1021.18, 1021.18, 34219.74, 34381.25, 8222.0, 324.0
Rider4, 1604, 114.81, 158, 2012-07-13 08:58:41, 159.92, 77.46, 82.46, 11898.1, 11902.62, 1601.0, 3.0
Rider4, 15555, 141.34, 184, 2015-01-10 09:55:32, 1678.6, 839.4, 839.2, 116583.51, 116643.34, 14708.0, 847.0
Rider4, 16333, 113.72, 171, 2012-06-21 13:33:48, 1819.04, 914.52, 904.52, 46665.23, 46806.19, 10687.0, 5646.0
Rider4, 8264, 120.57, 163, 2015-01-23 13:32:34, 5.4, 0.0, 5.4, 0, 5.4, 10.0, 8254.0
Rider4, 13706, 89.93, 189, 2012-04-27 08:06:36, 2746.56, 1291.58, 1454.98, 103966.2, 104088.24, 10792.0, 2914.0
Rider4, 18160, 105.55, 159, 2013-05-03 10:33:21, 2961.24, 1478.32, 1482.92, 55640.77, 55927.98, 14920.0, 3240.0
Rider4, 10176, 101.8, 169, 2014-06-30 12:20:34, 247.04, 119.62, 127.42, 64938.73, 64946.03, 7638.0, 2538.0
Rider4, 9231, 122.87, 167, 2014-07-19 09:25:47, 2096.0, 1017.6, 1078.4, 31582.17, 31734.47, 7162.0, 2069.0
Rider4, 11964, 128.16, 172, 2013-05-02 11:04:41, 3331.4, 1666.9, 1664.5, 50360.19, 50591.93, 11067.0, 897.0
Rider4, 18580, 127.95, 190, 2012-07-26 08:11:28, 2150.52, 1076.16, 1074.36, 98350.62, 98437.56, 12350.0, 6230.0
Rider4, 4915, 109.93, 154, 2014-09-29 14:23:03, 310.72, 150.96, 159.76, 36410.35, 36418.76, 4464.0, 451.0
Rider4, 14611, 108.49, 166, 2012-05-12 07:50:28, 2836.24, 1412.92, 1423.32, 56431.65, 56631.79, 13590.0, 1021.0
Rider4, 7501, 122.35, 170, 2013-09-26 13:24:07, 1530.8, 769.8, 761.0, 24265.62, 24384.52, 5783.0, 1718.0
Rider4, 13085, 117.14, 163, 2014-08-02 08:35:08, 2886.56, 1448.08, 1438.48, 52509.4, 52712.19, 11392.0, 1693.0
Rider4, 5663, 98.81, 141, 2012-10-07 13:57:25, 1128.68, 567.34, 561.34, 6508.3, 6649.83, 5304.0, 359.0
Rider4, 2467, 120.46, 160, 2013-07-12 10:19:31, 112.04, 58.52, 53.52, 14963.05, 14966.92, 1927.0, 540.0
Rider4, 272, 60.57, 63, 2015-01-20 08:26:38, 71.4, 71.4, 0.0, 0.08, 71.48, 1.0, 271.0
Rider4, 5484, 110.04, 162, 2012-10-03 13:15:09, 1262.28, 635.94, 626.34, 18542.65, 18633.7, 5096.0, 388.0
Rider4, 3088, 127.22, 141, 2013-01-18 17:23:56, 89.16, 10.08, 79.08, 10438.48, 10440.19, 3080.0, 8.0
Rider4, 3441, 142.1, 153, 2012-01-25 16:33:03, 169.72, 102.76, 66.96, 9992.86, 9997.39, 3397.0, 44.0
Rider4, 13096, 127.23, 187, 2013-02-18 10:02:52, 2768.24, 1374.72, 1393.52, 54463.99, 54605.97, 11428.0, 1668.0
Rider4, 19184, 130.73, 180, 2015-01-17 09:23:11, 2378.08, 1190.94, 1187.14, 151356.48, 151438.07, 17836.0, 1348.0
Rider4, 3837, 150.64, 168, 2013-10-21 16:20:06, 134.6, 65.4, 69.2, 13068.48, 13076.16, 3783.0, 54.0
Rider4, 12181, 129.87, 179, 2013-03-08 11:09:54, 1331.88, 643.74, 688.14, 100435.52, 100461.3, 11994.0, 187.0
Rider4, 46229, 118.55, 181, 2013-08-31 08:49:33, 1303.96, 652.98, 650.98, 37126.1, 37304.72, 13322.0, 32907.0
Rider4, 9319, 119.34, 167, 2013-04-09 10:28:45, 843.0, 418.0, 425.0, 74988.95, 75005.92, 9191.0, 128.0
Rider4, 15306, 118.95, 174, 2014-06-27 09:14:50, 2400.0, 1195.5, 1204.5, 107718.09, 107814.68, 13349.0, 1957.0
Rider4, 10123, 136.15, 177, 2015-01-13 07:59:20, 771.44, 381.62, 389.82, 82347.64, 82370.59, 9897.0, 226.0
