id, duration, avgHeartRate, maxHeartRate, dateOfTraining, elevation, uphill, downhill, length_2d, length_3d, moving_time, stopped_time
Rider1, 7116, 155.68, 179, 2014-05-08 05:59:41, 1206.4, 596.8, 609.6, 75290.41, 75324.23, 6871.0, 245.0
Rider1, 10210, 172.0, 172, 2013-08-24 08:02:44, 3941.12, 1962.66, 1978.46, 49419.6, 49631.47, 8852.0, 1358.0
Rider1, 1327, 116.9, 149, 2014-06-01 08:46:41, 389.4, 195.0, 194.4, 8346.36, 8365.88, 1322.0, 5.0
Rider1, 7792, 138.83, 176, 2012-12-27 10:38:47, 1743.76, 859.38, 884.38, 58952.92, 59002.12, 7792.0, 0.0
Rider1, 13352, 155.81, 181, 2014-08-31 06:59:54, 2469.44, 1236.32, 1233.12, 157139.75, 157205.45, 13352.0, 0.0
Rider1, 7765, 124.79, 182, 2014-09-08 12:29:32, 1335.4, 670.3, 665.1, 19736.77, 19834.28, 4471.0, 3294.0
Rider1, 9144, 152.32, 181, 2015-01-29 08:50:18, 3193.78, 1593.94, 1599.84, 35323.92, 35587.44, 9119.0, 25.0
Rider1, 11031, 140.06, 166, 2014-11-28 08:07:20, 3424.68, 1712.64, 1712.04, 10844.28, 12258.42, 8860.0, 2171.0
Rider1, 12328, 133.66, 185, 2013-02-09 09:38:40, 2856.84, 1336.82, 1520.02, 86800.57, 86906.37, 11863.0, 465.0
Rider1, 1101, 129.91, 155, 2014-11-29 11:09:53, 130.88, 66.64, 64.24, 52.03, 311.91, 253.0, 848.0
Rider1, 13969, 164.52, 195, 2013-02-17 09:07:35, 4825.2, 2413.15, 2412.05, 99043.79, 99323.74, 13448.0, 521.0
Rider1, 12282, 134.48, 184, 2014-07-31 06:23:35, 2922.88, 1460.74, 1462.14, 84965.54, 85078.94, 9759.0, 2523.0
Rider1, 4840, 123.75, 163, 2014-05-28 10:46:36, 628.56, 312.58, 315.98, 44521.47, 44538.18, 3978.0, 862.0
Rider1, 3706, 103.67, 124, 2013-06-13 15:25:21, 89.64, 41.42, 48.22, 18886.79, 18888.76, 3669.0, 37.0
Rider1, 586, 103.07, 143, 2014-04-01 12:51:25, 2.8, 0.0, 2.8, 3537.73, 3537.8, 530.0, 56.0
Rider1, 7445, 137.99, 161, 2014-07-21 12:42:47, 1004.12, 504.96, 499.16, 71376.25, 71404.82, 7375.0, 70.0
Rider1, 4345, 133.86, 179, 2014-09-11 12:40:49, 1598.4, 803.4, 795.0, 18921.8, 19041.99, 4286.0, 59.0
Rider1, 6660, 125.41, 149, 2015-01-14 10:40:37, 2773.2, 1386.6, 1386.6, 25142.98, 25444.85, 6631.0, 29.0
Rider1, 9334, 109.05, 139, 2014-09-01 14:38:24, 1836.36, 919.78, 916.58, 54028.9, 54135.77, 8970.0, 364.0
Rider1, 2567, 186.53, 194, 2013-09-20 08:38:33, 1235.02, 616.41, 618.61, 24411.08, 24489.72, 2567.0, 0.0
Rider1, 3738, 131.66, 179, 2015-01-05 12:06:44, 1322.92, 661.46, 661.46, 12970.75, 13108.15, 3595.0, 143.0
Rider1, 2142, 162.17, 183, 2014-08-22 08:57:57, 130.72, 65.36, 65.36, 21430.32, 21433.37, 2113.0, 29.0
Rider1, 9404, 134.23, 173, 2015-02-10 12:27:03, 3245.56, 1620.98, 1624.58, 72431.21, 72596.44, 9394.0, 10.0
Rider1, 8775, 136.89, 170, 2014-07-13 07:17:08, 2563.4, 1280.2, 1283.2, 70859.72, 70952.51, 8633.0, 142.0
Rider1, 2038, 122.61, 167, 2014-06-21 07:15:30, 90.4, 47.4, 43.0, 15926.53, 15928.92, 1854.0, 184.0
Rider1, 32086, 110.63, 144, 2014-09-22 06:06:13, 1975.2, 1059.6, 915.6, 139669.15, 139747.37, 18712.0, 13374.0
Rider1, 16106, 141.06, 185, 2014-09-17 12:38:27, 2390.16, 1164.68, 1225.48, 141196.09, 141283.66, 14563.0, 1543.0
Rider1, 7803, 132.68, 173, 2014-04-10 09:22:16, 2289.76, 1146.68, 1143.08, 62956.59, 63034.85, 7706.0, 97.0
Rider1, 15215, 147.97, 178, 2014-04-06 06:02:17, 3976.4, 1992.9, 1983.5, 149342.05, 149496.15, 15073.0, 142.0
Rider1, 7597, 126.51, 183, 2014-08-20 08:50:33, 1301.2, 659.4, 641.8, 62786.7, 62826.77, 7383.0, 214.0
Rider1, 12291, 147.29, 163, 2013-03-05 12:55:50, 700.84, 356.72, 344.12, 89636.73, 89647.13, 11143.0, 1148.0
Rider1, 15751, 144.54, 189, 2013-04-17 12:51:49, 1575.0, 791.3, 783.7, 143637.19, 143671.75, 14794.0, 957.0
Rider1, 1072, 132.42, 141, 2014-05-31 13:16:55, 43.6, 22.2, 21.4, 9971.94, 9972.99, 1072.0, 0.0
Rider1, 13747, 121.05, 159, 2012-11-24 10:55:47, 1566.96, 809.58, 757.38, 57194.83, 57309.0, 10705.0, 3042.0
Rider1, 3992, 145.91, 176, 2012-12-30 13:45:22, 4.2, 4.2, 0.0, 285.99, 289.14, 198.0, 3794.0
Rider1, 9403, 133.77, 167, 2013-03-17 09:19:37, 2478.84, 1245.12, 1233.72, 61430.08, 61517.4, 8750.0, 653.0
Rider1, 1188, 131.1, 153, 2015-02-06 14:11:50, 108.44, 52.62, 55.82, 49.02, 268.38, 280.0, 908.0
Rider1, 4166, 133.12, 156, 2015-01-07 11:35:27, 1680.92, 840.41, 840.51, 16055.94, 16218.82, 4161.0, 5.0
Rider1, 3695, 138.32, 175, 2014-09-27 08:30:10, 328.0, 229.6, 98.4, 24469.37, 24484.91, 3378.0, 317.0
Rider1, 11621, 142.13, 186, 2014-03-12 13:46:02, 1331.4, 662.8, 668.6, 100486.39, 100537.54, 10889.0, 732.0
Rider1, 6196, 129.35, 175, 2013-05-22 14:30:46, 392.04, 197.52, 194.52, 36013.01, 36019.04, 3741.0, 2455.0
Rider1, 3796, 134.58, 177, 2014-04-12 11:48:39, 369.44, 185.62, 183.82, 28257.57, 28267.16, 3621.0, 175.0
Rider1, 5083, 129.29, 165, 2014-10-02 12:40:36, 1064.0, 533.8, 530.2, 4899.07, 5159.78, 4828.0, 255.0
Rider1, 4859, 120.05, 165, 2014-09-13 09:58:37, 848.6, 434.8, 413.8, 38709.65, 38739.04, 4857.0, 2.0
Rider1, 17335, 132.21, 178, 2014-07-23 06:33:30, 2598.2, 1286.0, 1312.2, 131549.39, 131644.46, 14228.0, 3107.0
Rider1, 4929, 144.06, 187, 2014-05-17 12:18:51, 897.2, 449.4, 447.8, 45836.99, 45862.8, 4929.0, 0.0
Rider1, 11973, 116.03, 166, 2015-01-25 09:35:08, 5257.36, 2628.73, 2628.63, 48634.12, 49118.07, 2785.0, 9188.0
Rider1, 3425, 138.69, 172, 2014-06-15 14:07:30, 706.32, 353.36, 352.96, 29325.21, 29349.04, 3326.0, 99.0
Rider1, 4315, 137.04, 174, 2014-11-20 15:02:06, 412.28, 204.64, 207.64, 232.98, 1043.07, 1108.0, 3207.0
Rider1, 7940, 101.44, 148, 2014-08-15 14:38:24, 939.32, 474.26, 465.06, 48159.86, 48194.55, 7196.0, 744.0
Rider1, 4409, 124.6, 158, 2014-10-01 14:36:31, 913.12, 453.46, 459.66, 30007.3, 30043.63, 4331.0, 78.0
Rider1, 10118, 134.18, 189, 2014-03-14 13:58:02, 1012.76, 505.38, 507.38, 51865.13, 51899.87, 6088.0, 4030.0
Rider1, 6539, 167.34, 181, 2014-09-06 10:08:44, 3238.56, 1622.08, 1616.48, 25755.29, 26124.13, 6406.0, 133.0
Rider1, 8134, 134.29, 172, 2014-03-10 08:26:09, 2439.84, 1216.62, 1223.22, 66249.01, 66341.5, 7995.0, 139.0
Rider1, 5838, 117.74, 158, 2015-01-16 09:47:22, 2052.62, 1026.71, 1025.91, 25973.02, 26151.03, 1417.0, 4421.0
Rider1, 3190, 135.76, 175, 2014-08-28 11:02:10, 6.8, 6.8, 0.0, 200.51, 206.16, 141.0, 3049.0
Rider1, 18819, 132.05, 176, 2014-07-03 12:39:18, 3472.36, 1735.08, 1737.28, 133180.5, 133330.46, 15473.0, 3346.0
Rider1, 11226, 153.77, 192, 2013-03-20 08:45:14, 1245.12, 624.66, 620.46, 96356.25, 96384.64, 10412.0, 814.0
Rider1, 9632, 133.66, 179, 2014-05-19 08:31:10, 1577.56, 788.78, 788.78, 53196.13, 53247.01, 6391.0, 3241.0
Rider1, 11824, 140.2, 185, 2013-05-01 07:31:21, 1236.6, 616.2, 620.4, 107249.42, 107271.47, 10667.0, 1157.0
Rider1, 13010, 135.22, 179, 2014-04-03 13:38:31, 2983.44, 1491.32, 1492.12, 93700.1, 93819.05, 11311.0, 1699.0
Rider1, 5631, 147.45, 173, 2014-06-15 07:59:39, 1917.36, 1522.28, 395.08, 26587.04, 26700.2, 5597.0, 34.0
Rider1, 5693, 107.74, 130, 2014-08-18 14:04:33, 411.4, 203.9, 207.5, 23886.17, 23902.13, 3136.0, 2557.0
Rider1, 4413, 118.33, 161, 2014-09-06 08:46:11, 485.4, 251.8, 233.6, 16709.87, 16741.11, 3412.0, 1001.0
Rider1, 4130, 111.42, 138, 2014-04-04 14:03:18, 279.92, 132.76, 147.16, 22772.35, 22782.21, 3157.0, 973.0
Rider1, 2612, 120.86, 149, 2015-01-03 12:45:48, 4.88, 2.39, 2.49, 329.58, 330.13, 70.0, 2542.0
Rider1, 2621, 107.38, 131, 2014-05-11 10:22:32, 339.2, 17.2, 322.0, 20099.9, 20112.92, 2621.0, 0.0
Rider1, 25300, 154.12, 188, 2013-06-22 05:10:57, 7316.64, 3667.72, 3648.92, 138231.87, 138606.1, 21634.0, 3666.0
Rider1, 2675, 97.36, 141, 2014-10-04 06:13:48, 561.56, 281.68, 279.88, 2835.44, 2961.77, 2498.0, 177.0
Rider1, 13694, 137.37, 176, 2013-05-26 08:54:02, 2513.48, 1257.54, 1255.94, 129088.75, 129149.73, 13435.0, 259.0
Rider1, 11842, 138.54, 179, 2015-01-31 10:19:56, 4595.72, 2297.86, 2297.86, 46959.09, 47376.6, 11366.0, 476.0
Rider1, 20418, 136.63, 185, 2011-02-23 08:09:46, 3611.6, 1797.4, 1814.2, 137321.78, 137432.25, 16923.0, 3495.0
Rider1, 10725, 125.74, 173, 2014-09-12 07:47:45, 5868.54, 2962.32, 2906.22, 89307.17, 89784.4, 10614.0, 111.0
Rider1, 12734, 134.43, 170, 2015-02-02 10:18:52, 3153.44, 1581.42, 1572.02, 49516.82, 49719.27, 12439.0, 295.0
Rider1, 3168, 105.47, 139, 2014-06-15 10:06:51, 1358.92, 119.16, 1239.76, 21944.49, 22018.8, 3162.0, 6.0
Rider1, 7553, 157.17, 188, 2014-08-08 08:40:57, 969.92, 546.56, 423.36, 89000.94, 89026.01, 7436.0, 117.0
Rider1, 7956, 121.31, 150, 2014-08-24 09:51:05, 514.16, 232.48, 281.68, 53899.52, 53915.03, 6680.0, 1276.0
Rider1, 13172, 131.75, 168, 2013-05-29 13:10:52, 2125.44, 1066.92, 1058.52, 108942.51, 109008.89, 12004.0, 1168.0
Rider1, 7645, 126.25, 176, 2014-06-14 06:51:18, 499.96, 251.08, 248.88, 35420.88, 35441.54, 4126.0, 3519.0
Rider1, 11529, 150.62, 249, 2015-02-07 10:27:44, 3610.16, 1802.28, 1807.88, 74156.45, 74640.71, 11023.0, 506.0
Rider1, 6323, 114.18, 139, 2014-08-23 15:19:33, 818.8, 437.4, 381.4, 43588.31, 43625.6, 6195.0, 128.0
Rider1, 13100, 141.37, 171, 2014-07-15 09:09:56, 3828.04, 1914.62, 1913.42, 103398.91, 103544.25, 12781.0, 319.0
Rider1, 5972, 134.53, 154, 2013-06-23 05:50:38, 880.04, 444.02, 436.02, 40393.69, 40421.41, 5454.0, 518.0
Rider1, 11380, 150.88, 175, 2012-10-31 09:23:46, 3819.32, 1911.46, 1907.86, 14046.17, 14792.28, 11037.0, 343.0
Rider1, 8068, 171.97, 181, 2013-08-09 09:16:00, 1114.12, 494.26, 619.86, 94378.62, 94433.31, 8063.0, 5.0
Rider1, 7966, 87.71, 119, 2014-03-15 14:31:18, 100.96, 47.28, 53.68, 16432.33, 16437.86, 2889.0, 5077.0
Rider1, 4366, 124.52, 155, 2014-11-20 11:19:16, 1679.96, 841.48, 838.48, 6252.11, 6658.47, 4271.0, 95.0
Rider1, 766, 103.57, 120, 2014-03-16 12:41:42, 22.8, 6.4, 16.4, 4535.51, 4536.53, 766.0, 0.0
Rider1, 3038, 129.47, 173, 2014-05-18 09:44:25, 212.96, 109.58, 103.38, 23216.09, 23221.7, 3038.0, 0.0
Rider1, 26243, 122.84, 153, 2013-04-14 07:36:55, 4907.08, 2459.94, 2447.14, 170325.81, 170486.66, 22078.0, 4165.0
Rider1, 6059, 140.72, 176, 2014-12-30 07:36:47, 553.92, 276.46, 277.46, 288.98, 1462.95, 1354.0, 4705.0
Rider1, 4919, 125.96, 160, 2014-08-27 11:04:04, 167.0, 85.0, 82.0, 45444.44, 45448.03, 4590.0, 329.0
Rider1, 3284, 141.38, 166, 2014-05-22 14:09:08, 696.8, 457.2, 239.6, 15900.03, 15931.34, 2224.0, 1060.0
Rider1, 15646, 130.41, 185, 2013-01-27 09:08:28, 2793.04, 1397.42, 1395.62, 111785.51, 111866.56, 15120.0, 526.0
Rider1, 13209, 140.31, 183, 2014-03-29 09:30:55, 2816.28, 1409.14, 1407.14, 115931.58, 116019.21, 13118.0, 91.0
Rider1, 9171, 136.93, 174, 2014-07-18 08:33:05, 2493.56, 1245.38, 1248.18, 71548.47, 71636.24, 8680.0, 491.0
Rider1, 2378, 134.58, 184, 2014-10-09 14:03:11, 536.6, 269.2, 267.4, 2843.98, 2944.01, 1911.0, 467.0
Rider1, 6418, 123.44, 171, 2014-08-03 12:48:46, 423.92, 164.86, 259.06, 52433.74, 52444.47, 6183.0, 235.0
Rider1, 20542, 130.39, 177, 2014-06-21 11:17:41, 4337.08, 1996.04, 2341.04, 130827.37, 131028.74, 15832.0, 4710.0
Rider1, 5101, 138.28, 177, 2012-11-20 13:32:31, 1295.96, 644.28, 651.68, 34782.9, 34832.18, 5047.0, 54.0
Rider1, 697, 122.19, 132, 2015-02-06 14:54:22, 54.76, 27.18, 27.58, 21.17, 135.68, 141.0, 556.0
Rider1, 6748, 106.68, 144, 2014-04-01 10:08:58, 857.8, 432.4, 425.4, 53046.72, 53078.34, 6709.0, 39.0
Rider1, 1365, 148.29, 181, 2014-12-30 14:49:48, 589.44, 294.22, 295.22, 2225.38, 2435.1, 1301.0, 64.0
Rider1, 6036, 135.54, 163, 2014-06-03 10:35:07, 607.96, 310.28, 297.68, 62882.63, 62897.41, 5681.0, 355.0
Rider1, 1451, 179.89, 201, 2014-06-06 17:21:55, 83.16, 39.68, 43.48, 18799.66, 18801.19, 1450.0, 1.0
Rider1, 1435, 176.25, 186, 2014-06-14 09:09:57, 292.2, 144.4, 147.8, 17909.7, 17917.47, 1429.0, 6.0
Rider1, 3373, 120.09, 162, 2014-12-29 13:07:34, 1124.6, 562.0, 562.6, 11722.23, 11809.7, 3259.0, 114.0
Rider1, 2205, 153.98, 154, 2013-08-03 13:17:24, 608.28, 294.74, 313.54, 11688.91, 11719.91, 2097.0, 108.0
Rider1, 9364, 137.46, 173, 2014-06-10 09:34:06, 2234.2, 1118.9, 1115.3, 81598.36, 81673.04, 9166.0, 198.0
Rider1, 1559, 164.92, 184, 2014-06-21 07:59:52, 489.8, 450.8, 39.0, 11282.11, 11309.23, 1505.0, 54.0
Rider1, 5885, 138.96, 153, 2014-03-27 11:47:13, 851.76, 427.08, 424.68, 53836.81, 53861.82, 5875.0, 10.0
Rider1, 2847, 160.17, 189, 2014-05-10 08:37:51, 790.0, 396.0, 394.0, 25849.78, 25880.12, 2792.0, 55.0
Rider1, 10921, 140.28, 182, 2014-05-15 14:09:57, 2378.2, 1184.4, 1193.8, 84320.99, 84414.91, 9970.0, 951.0
Rider1, 7872, 108.61, 138, 2013-06-27 08:26:32, 437.6, 219.4, 218.2, 34886.27, 34898.05, 4980.0, 2892.0
Rider1, 5917, 106.48, 155, 2014-07-18 16:02:13, 255.6, 125.2, 130.4, 13020.64, 13035.66, 2253.0, 3664.0
Rider1, 8600, 136.05, 170, 2014-04-27 07:47:20, 2384.8, 1191.6, 1193.2, 66550.71, 66636.04, 8011.0, 589.0
Rider1, 8173, 134.55, 187, 2015-01-11 10:16:58, 3626.7, 1813.85, 1812.85, 15910.56, 16538.36, 804.0, 7369.0
Rider1, 2384, 157.87, 184, 2014-08-03 10:03:44, 514.72, 257.46, 257.26, 24987.81, 25003.71, 2381.0, 3.0
Rider1, 1088, 112.25, 134, 2014-07-24 17:00:21, 43.88, 23.24, 20.64, 10029.2, 10030.35, 1088.0, 0.0
Rider1, 5483, 139.71, 171, 2012-11-27 09:11:54, 1540.0, 777.6, 762.4, 19627.59, 19760.35, 5393.0, 90.0
Rider1, 8008, 102.23, 144, 2014-08-25 07:53:03, 297.0, 148.2, 148.8, 34594.97, 34605.92, 4731.0, 3277.0
Rider1, 10464, 146.02, 182, 2015-01-09 08:23:25, 3656.02, 1828.06, 1827.96, 45675.43, 45962.37, 10062.0, 402.0
Rider1, 4283, 124.44, 159, 2014-03-10 14:21:47, 626.12, 309.76, 316.36, 35069.3, 35091.99, 4249.0, 34.0
Rider1, 3247, 130.19, 171, 2014-05-10 07:14:29, 504.96, 245.88, 259.08, 17602.61, 17626.81, 3080.0, 167.0
Rider1, 10951, 129.3, 160, 2014-04-25 13:14:31, 2648.92, 1324.96, 1323.96, 89883.51, 89979.32, 10943.0, 8.0
Rider1, 13943, 133.09, 165, 2014-07-11 05:19:05, 3872.72, 1932.66, 1940.06, 102916.16, 103074.59, 13003.0, 940.0
Rider1, 8233, 123.44, 165, 2014-06-12 07:51:58, 435.68, 222.14, 213.54, 58826.55, 58838.64, 5444.0, 2789.0
Rider1, 12361, 134.75, 187, 2012-03-03 10:41:36, 2756.0, 1374.3, 1381.7, 89323.76, 89417.55, 12360.0, 1.0
Rider1, 10478, 152.51, 178, 2012-11-09 09:13:24, 3592.6, 1802.2, 1790.4, 39133.71, 39493.77, 10113.0, 365.0
Rider1, 17978, 122.79, 253, 2014-10-10 07:07:43, 4390.52, 2198.56, 2191.96, 80993.75, 81323.33, 14638.0, 3340.0
Rider1, 2996, 141.15, 185, 2015-02-01 07:48:55, 1246.16, 621.28, 624.88, 4043.14, 4531.93, 2761.0, 235.0
Rider1, 8606, 133.31, 173, 2014-07-25 07:00:23, 2581.68, 1291.14, 1290.54, 70551.11, 70669.02, 8554.0, 52.0
Rider1, 22408, 155.64, 186, 2014-09-30 06:56:40, 4114.0, 2065.1, 2048.9, 137497.38, 137710.56, 19192.0, 3216.0
Rider1, 6494, 125.6, 143, 2013-04-11 09:00:04, 873.48, 438.14, 435.34, 53790.47, 53810.42, 6494.0, 0.0
Rider1, 1432, 138.37, 169, 2015-01-08 14:49:37, 510.76, 255.33, 255.43, 6371.81, 6418.88, 1393.0, 39.0
Rider1, 10478, 152.55, 178, 2012-11-09 09:13:24, 3594.32, 1803.06, 1791.26, 39143.58, 39543.47, 10118.0, 360.0
Rider1, 16747, 147.11, 181, 2014-06-29 06:27:34, 3984.0, 1992.9, 1991.1, 155582.21, 155764.64, 16576.0, 171.0
Rider1, 7656, 142.16, 183, 2014-08-10 08:33:08, 1261.6, 538.2, 723.4, 95409.16, 95441.36, 7656.0, 0.0
Rider1, 4463, 128.16, 172, 2014-08-21 11:12:38, 779.6, 387.4, 392.2, 37937.31, 37963.1, 4322.0, 141.0
Rider1, 2701, 108.22, 129, 2014-09-08 14:51:05, 534.6, 268.2, 266.4, 2980.61, 3093.89, 2489.0, 212.0
Rider1, 11710, 114.04, 137, 2014-04-07 11:30:14, 727.32, 363.66, 363.66, 44691.37, 44717.38, 5765.0, 5945.0
Rider1, 7792, 138.76, 176, 2012-12-27 10:38:47, 1744.0, 859.5, 884.5, 58959.31, 59009.27, 7787.0, 5.0
Rider1, 26533, 160.54, 194, 2013-03-09 07:08:04, 3120.64, 1561.92, 1558.72, 201813.04, 201945.69, 24827.0, 1706.0
Rider1, 16219, 141.11, 178, 2014-07-29 06:05:53, 4419.96, 2209.98, 2209.98, 120222.68, 120420.27, 13566.0, 2653.0
Rider1, 4570, 165.32, 187, 2014-06-28 12:04:39, 212.84, 104.32, 108.52, 54533.92, 54538.18, 4562.0, 8.0
Rider1, 22266, 160.33, 190, 2013-03-16 09:21:02, 4791.08, 2391.14, 2399.94, 132644.67, 132837.65, 17933.0, 4333.0
Rider1, 4078, 126.1, 144, 2014-07-06 14:30:58, 222.6, 51.4, 171.2, 35085.06, 35091.99, 3991.0, 87.0
Rider1, 6330, 153.75, 180, 2015-01-20 13:37:19, 3229.92, 1615.11, 1614.81, 27757.46, 28077.86, 6303.0, 27.0
Rider1, 14710, 134.62, 172, 2014-05-02 08:28:45, 2538.36, 1270.78, 1267.58, 110788.62, 110870.78, 12922.0, 1788.0
Rider1, 7060, 139.7, 174, 2014-04-21 13:53:00, 865.8, 454.6, 411.2, 62592.71, 62616.65, 7043.0, 17.0
Rider1, 12579, 135.24, 183, 2014-08-02 06:52:05, 3176.24, 1584.92, 1591.32, 60571.89, 60783.36, 10024.0, 2555.0
Rider1, 9354, 129.83, 162, 2014-05-04 07:54:37, 2167.6, 1083.4, 1084.2, 76601.12, 76673.8, 9025.0, 329.0
Rider1, 11999, 160.16, 185, 2014-03-16 08:31:13, 4406.24, 2199.92, 2206.32, 115668.52, 115841.43, 11982.0, 17.0
Rider1, 14464, 78.64, 81, 2013-08-29 14:07:18, 2103.76, 1055.88, 1047.88, 78540.54, 78617.75, 8882.0, 5582.0
Rider1, 27179, 126.87, 243, 2014-09-09 08:07:23, 4839.88, 2410.44, 2429.44, 104870.97, 105234.14, 17472.0, 9707.0
Rider1, 13309, 135.61, 175, 2014-07-27 07:24:39, 844.2, 423.0, 421.2, 82608.93, 82637.04, 8300.0, 5009.0
Rider1, 18975, 121.91, 182, 2014-10-05 08:10:53, 3066.52, 1533.36, 1533.16, 82601.4, 82762.4, 11559.0, 7416.0
Rider1, 1441, 179.43, 190, 2014-08-28 12:06:38, 64.2, 32.4, 31.8, 18732.49, 18734.07, 1419.0, 22.0
Rider1, 4528, 157.13, 175, 2014-05-04 10:56:36, 1168.72, 587.56, 581.16, 53651.14, 53685.01, 4526.0, 2.0
Rider1, 17326, 137.8, 174, 2013-03-03 09:28:37, 2358.48, 1175.74, 1182.74, 111254.11, 111332.12, 15017.0, 2309.0
Rider1, 12725, 145.7, 204, 2014-11-21 09:01:23, 2598.56, 1316.78, 1281.78, 14381.72, 14937.61, 9888.0, 2837.0
